date,tmean,d2m,ssrd,u10,v10,wind,tmean_c,d2m_c,Ea_kPa,Ea_mm_day
1980-01-01 12:00:00,272.3432,268.91165,1754128.0,3.6769054,0.037087075,3.6770923,-0.8067932,-4.2383423,0.44617268,
1980-01-02 12:00:00,272.5943,269.12997,1696010.9,3.1446455,-3.4396307,4.6604567,-0.5556946,-4.0200195,0.45357594,
1980-01-03 12:00:00,271.6918,268.44577,1693975.0,1.958446,0.17767452,1.966489,-1.4581909,-4.7042236,0.4307319,
1980-01-04 12:00:00,273.164,272.17517,667195.2,1.0251724,3.6050189,3.7479513,0.014007568,-0.974823,0.5688019,
1980-01-05 12:00:00,275.76303,274.94928,954428.7,2.9156353,1.8414044,3.4484344,2.613037,1.7992859,0.6955696,
1980-01-06 12:00:00,275.69324,274.97726,1185185.6,2.9150176,1.5943835,3.3225572,2.5432434,1.8272705,0.6969662,
1980-01-07 12:00:00,275.59546,274.44162,1360532.8,2.01204,0.32469803,2.038071,2.445465,1.291626,0.6706595,
1980-01-08 12:00:00,275.71017,273.6946,1566749.8,-1.0896963,0.42004004,1.1678492,2.5601807,0.5446167,0.63543797,
1980-01-09 12:00:00,274.01303,271.26547,2002524.2,-2.0581946,0.10465573,2.0608537,0.8630371,-1.8845215,0.5319352,
1980-01-10 12:00:00,272.57416,268.2424,2315352.5,-2.9446144,-1.8965689,3.5025315,-0.5758362,-4.907593,0.42414144,
1980-01-11 12:00:00,270.01093,265.1619,2150462.0,-2.2952123,-2.8727825,3.6770747,-3.1390686,-7.988098,0.33467767,
1980-01-12 12:00:00,268.45038,262.53537,2780003.8,-3.6399372,-3.043423,4.7446356,-4.6996155,-10.614624,0.27207989,
1980-01-13 12:00:00,270.1921,263.8122,3029422.8,-2.457162,-0.84753376,2.5992224,-2.9578857,-9.337799,0.30107367,
1980-01-14 12:00:00,270.3621,265.56354,3048450.8,0.7448633,1.2178794,1.4276035,-2.7879028,-7.5864563,0.3453006,
1980-01-15 12:00:00,271.83365,266.05164,2898305.8,-1.596173,-1.7476724,2.3668814,-1.3163452,-7.098358,0.3586125,
1980-01-16 12:00:00,270.2817,265.5099,2385605.0,-3.9169788,-3.5547533,5.2895174,-2.8682861,-7.640106,0.34386453,
1980-01-17 12:00:00,271.5069,266.3719,2832850.8,-3.3916402,-1.2208698,3.604684,-1.6430969,-6.7781067,0.36759233,
1980-01-18 12:00:00,272.93616,267.09897,3214937.5,-1.5442278,0.9907489,1.8347269,-0.21383667,-6.0510254,0.38872433,
1980-01-19 12:00:00,274.45474,268.42188,3287094.2,-1.5398779,0.4167492,1.5952754,1.3047485,-4.728119,0.42995283,
1980-01-20 12:00:00,275.9348,271.9678,2434662.2,-0.06527906,2.3204687,2.3213868,2.7848206,-1.18219,0.56020486,
1980-01-21 12:00:00,276.0929,272.5475,2062806.1,-0.7511746,4.9709954,5.0274305,2.9429016,-0.60250854,0.58453065,
1980-01-22 12:00:00,277.48447,275.33463,1727372.5,2.9421363,4.580108,5.443671,4.3344727,2.1846313,0.7150199,
1980-01-23 12:00:00,276.85913,274.66006,2194359.0,2.9121027,3.8812244,4.852241,3.709137,1.5100708,0.6812799,
1980-01-24 12:00:00,275.95166,274.71094,1188514.2,1.8545923,-0.48723528,1.9175273,2.8016663,1.5609436,0.6837745,
1980-01-25 12:00:00,276.23242,273.593,1702558.6,3.733183,0.30462137,3.7455907,3.082428,0.44299316,0.63077503,
1980-01-26 12:00:00,274.36234,270.93683,2488731.5,0.3994258,-2.7419472,2.7708871,1.2123413,-2.2131653,0.5191462,
1980-01-27 12:00:00,274.4545,271.2076,1745832.9,2.8832574,-2.0872188,3.5594459,1.3045044,-1.9423828,0.52966356,
1980-01-28 12:00:00,274.22775,269.2717,3243229.2,-0.8123314,1.5284201,1.7308813,1.0777588,-3.878296,0.4584398,
1980-01-29 12:00:00,276.4063,272.75317,2201726.8,1.4944341,1.7794949,2.3237762,3.2563171,-0.39682007,0.5933841,
1980-01-30 12:00:00,278.9999,278.179,716320.2,3.655326,3.701322,5.2020373,5.8499146,5.0289917,0.8740779,
1980-01-31 12:00:00,280.84344,279.32022,471497.34,4.343576,6.5305715,7.8431506,7.693451,6.170227,0.9461872,
1980-02-01 12:00:00,274.43155,267.8651,2343472.8,4.067035,-2.5949652,4.8243775,1.2815552,-5.2848816,0.41215128,
1980-02-02 12:00:00,277.99728,276.47797,1002160.0,2.5492773,5.7058053,6.249402,4.84729,3.3279724,0.77558684,
1980-02-03 12:00:00,278.37726,276.2833,1953120.9,3.56436,2.9789996,4.645331,5.2272644,3.1333008,0.76496524,
1980-02-04 12:00:00,278.78842,274.86728,1575771.5,4.171305,-0.29614884,4.1818047,5.6384277,1.7172852,0.69149137,
1980-02-05 12:00:00,281.04666,278.6764,2304686.0,5.8013306,3.2870717,6.667854,7.8966675,5.5263977,0.9048881,
1980-02-06 12:00:00,280.35007,275.7139,2510636.0,4.283831,2.1561306,4.7958426,7.2000732,2.5639038,0.7346312,
1980-02-07 12:00:00,278.95508,277.4229,1012644.6,4.155012,1.3407316,4.365969,5.805084,4.2729187,0.82901627,
1980-02-08 12:00:00,281.21344,277.58844,3002972.5,0.93666,3.0002582,3.1430688,8.063446,4.438446,0.83870244,
1980-02-09 12:00:00,284.36334,277.28638,3525832.5,1.7288662,3.5409834,3.9405003,11.213348,4.136383,0.82110095,
1980-02-10 12:00:00,281.67523,279.75775,1728652.8,3.0379145,0.9632281,3.186963,8.525238,6.6077576,0.9751925,
1980-02-11 12:00:00,278.23874,274.93784,2211559.8,3.2072816,0.6778533,3.2781305,5.088745,1.7878418,0.69499916,
1980-02-12 12:00:00,278.79675,275.81607,1899819.9,1.5535254,-0.11166656,1.5575336,5.646759,2.6660767,0.7399948,
1980-02-13 12:00:00,278.31476,274.16873,2648197.0,-1.94639,1.0033578,2.1897857,5.1647644,1.0187378,0.6575978,
1980-02-14 12:00:00,277.565,274.0657,2542430.0,0.39506334,0.31514877,0.505365,4.4150085,0.91571045,0.6527252,
1980-02-15 12:00:00,278.32175,274.96323,2190663.0,0.98375916,2.3153112,2.5156407,5.171753,1.8132324,0.6962653,
1980-02-16 12:00:00,280.2242,277.45062,1914410.0,2.1370184,1.256555,2.479068,7.0742188,4.3006287,0.83063084,
1980-02-17 12:00:00,278.83322,274.29355,2502143.2,1.069248,-2.601355,2.8125327,5.6832275,1.1435547,0.6635439,
1980-02-18 12:00:00,278.65588,273.1553,3466501.8,-2.314408,-0.3181955,2.3361793,5.50589,0.0053100586,0.61103606,
1980-02-19 12:00:00,278.48877,271.51263,5844060.0,-3.3090656,0.8984508,3.4288669,5.3387756,-1.6373596,0.54173636,
1980-02-20 12:00:00,280.90195,273.37576,5353374.0,-2.2031898,1.688783,2.7759743,7.751953,0.22576904,0.62090915,
1980-02-21 12:00:00,280.4408,272.55133,6012011.5,-1.846799,0.79843765,2.0120063,7.290802,-0.59866333,0.58469504,
1980-02-22 12:00:00,281.77448,273.48312,6092993.5,-0.5869215,2.2259045,2.3019834,8.624481,0.33312988,0.6257681,
1980-02-23 12:00:00,279.2019,277.69547,1323829.1,-0.611494,1.6069952,1.7194065,6.0519104,4.545471,0.8450182,
1980-02-24 12:00:00,282.19397,276.6474,5514198.0,-2.296601,0.108184814,2.2991478,9.043976,3.497406,0.7849372,
1980-02-25 12:00:00,283.17532,277.14908,5179146.0,0.13104248,1.202882,1.209999,10.02533,3.9990845,0.81320876,
1980-02-26 12:00:00,282.2515,276.35748,6223668.5,-1.9054245,-2.05855,2.8050437,9.101501,3.207489,0.76899785,
1980-02-27 12:00:00,279.62366,273.45172,6295918.0,-1.9372828,-2.236731,2.9590592,6.4736633,0.3017273,0.6243434,
1980-02-28 12:00:00,275.79266,270.5114,5039087.0,-1.257976,-2.6192122,2.9056456,2.6426697,-2.6385803,0.502996,
1980-02-29 12:00:00,277.3653,273.23633,3434228.0,1.7197535,-1.9718573,2.616443,4.2153015,0.08633423,0.61464846,
1980-03-01 12:00:00,279.27475,274.97476,3861916.8,1.7011563,-1.9373935,2.5782604,6.124756,1.8247681,0.6968412,
1980-03-02 12:00:00,277.76025,273.1369,4309985.0,0.92852664,-1.3415942,1.6315749,4.61026,-0.013092041,0.6102183,
1980-03-03 12:00:00,275.95102,266.718,5517740.0,0.42858794,-2.654207,2.6885874,2.8010254,-6.432007,0.37752074,
1980-03-04 12:00:00,276.02826,269.6039,5027070.5,0.2963793,-1.4163067,1.446985,2.8782654,-3.5460815,0.4700228,
1980-03-05 12:00:00,279.84708,272.14084,6980284.5,-2.2319276,2.7125232,3.5127316,6.6970825,-1.0091553,0.56737053,
1980-03-06 12:00:00,279.68686,276.6661,2693478.2,3.6695268,4.9122024,6.1314893,6.536865,3.5161133,0.7859757,
1980-03-07 12:00:00,280.1734,274.51996,4930411.5,5.311621,2.997145,6.0988684,7.023407,1.3699646,0.67445123,
1980-03-08 12:00:00,278.98914,275.75485,3704687.2,1.1824125,2.162622,2.4647582,5.839142,2.6048584,0.736777,
1980-03-09 12:00:00,278.895,274.92038,3666279.5,2.1914709,-1.6219739,2.7264159,5.744995,1.7703857,0.6941298,
1980-03-10 12:00:00,280.45053,274.72556,4779254.0,2.4675286,1.6151534,2.9491386,7.300537,1.5755615,0.68449277,
1980-03-11 12:00:00,279.43353,276.38608,3914090.8,1.7275332,-1.0863143,2.0406983,6.283539,3.236084,0.77055717,
1980-03-12 12:00:00,278.62387,273.2903,3662416.5,2.3886895,2.6233423,3.5479238,5.473877,0.14031982,0.6170658,
1980-03-13 12:00:00,280.12054,277.5764,2697993.5,0.67833614,3.5660613,3.6300046,6.9705505,4.4263916,0.8379937,
1980-03-14 12:00:00,280.63464,275.17477,4863553.0,-3.337787,-2.3012156,4.054185,7.4846497,2.0247803,0.70689386,
1980-03-15 12:00:00,279.20874,274.30435,5104733.0,-1.9129068,-4.014558,4.4470086,6.0587463,1.1543579,0.6640608,
1980-03-16 12:00:00,280.19873,275.7355,3952574.8,-0.456363,-1.9958365,2.047347,7.0487366,2.5855103,0.73576254,
1980-03-17 12:00:00,280.26096,275.56516,3900050.5,-0.49548224,-0.21956654,0.54195213,7.110962,2.4151611,0.7268841,
1980-03-18 12:00:00,283.9897,275.94388,7071860.5,-0.14387433,2.7480986,2.7518623,10.839691,2.7938843,0.7467528,
1980-03-19 12:00:00,282.86203,276.73752,6546014.5,-2.12663,-0.73439693,2.2498655,9.712036,3.5875244,0.7899509,
1980-03-20 12:00:00,278.6445,272.60413,6668316.5,-4.566625,-1.8083237,4.911629,5.494507,-0.5458679,0.5869569,
1980-03-21 12:00:00,277.18588,273.4345,3306842.8,-1.5987506,2.2725873,2.778607,4.0358887,0.28451538,0.62356377,
1980-03-22 12:00:00,279.73178,274.09204,4660448.5,-0.77590275,-0.7966861,1.1120853,6.581787,0.9420471,0.6539677,
1980-03-23 12:00:00,280.75714,275.13498,5542744.0,-1.1991209,-2.4293518,2.7091773,7.607147,1.9849854,0.7048836,
1980-03-24 12:00:00,282.14838,275.30582,6514615.5,0.7531883,0.08622311,0.75810754,8.998383,2.1558228,0.7135493,
1980-03-25 12:00:00,284.08368,275.69498,8563243.0,0.8823522,3.6890087,3.7930636,10.933685,2.544983,0.7336417,
1980-03-26 12:00:00,281.53854,274.44272,6351161.0,2.4843078,2.5906029,3.5892909,8.38855,1.2927246,0.6707125,
1980-03-27 12:00:00,283.34406,282.12585,1225703.0,2.8261707,3.7235472,4.6746173,10.194061,8.975861,1.1461897,
1980-03-28 12:00:00,286.78275,283.76984,3971154.5,3.087876,4.0218296,5.0705123,13.632751,10.619843,1.2799083,
1980-03-29 12:00:00,282.09955,276.8798,6546264.5,6.4678407,3.5642095,7.3848867,8.949554,3.7297974,0.7979237,
1980-03-30 12:00:00,281.6887,274.5761,8216554.0,4.813329,-0.08783613,4.814131,8.538696,1.426117,0.67718077,
1980-03-31 12:00:00,281.71512,276.96732,4996640.0,1.3934604,3.7122638,3.9651778,8.5651245,3.8173218,0.80286366,
1980-04-01 12:00:00,285.22498,283.7077,1783881.9,3.857713,1.4709363,4.128632,12.074982,10.557709,1.2746155,
1980-04-02 12:00:00,281.42712,275.50754,7488188.5,5.4144535,-0.26908013,5.421136,8.27713,2.357544,0.7239027,
1980-04-03 12:00:00,280.0838,275.04633,7691919.5,2.0138836,-4.876128,5.2756376,6.9338074,1.8963318,0.70042336,
1980-04-04 12:00:00,277.86023,269.22766,6805464.0,0.043597125,-5.01068,5.01087,4.7102356,-3.9223328,0.45692357,
1980-04-05 12:00:00,278.08966,270.08533,7097157.5,-3.581405,-3.0935724,4.73251,4.9396667,-3.0646667,0.48726788,
1980-04-06 12:00:00,280.33307,270.9105,8394422.0,-4.2667685,-3.0781572,5.2612133,7.183075,-2.239502,0.5181332,
1980-04-07 12:00:00,282.3296,274.8122,9551874.0,-1.6131955,-1.5132552,2.2118638,9.179596,1.6622009,0.68876374,
1980-04-08 12:00:00,280.19812,273.72055,8401925.0,2.9356105,-3.5504773,4.6069183,7.048126,0.57055664,0.6366331,
1980-04-09 12:00:00,279.17807,273.17578,9871570.0,2.863767,-3.5013216,4.523319,6.028076,0.025787354,0.6119473,
1980-04-10 12:00:00,280.21548,275.3864,6071658.0,2.6184564,-1.2347091,2.8949647,7.0654907,2.2364197,0.7176702,
1980-04-11 12:00:00,282.41415,273.6515,9249456.0,-2.052315,-0.6529842,2.153691,9.26416,0.50149536,0.63345563,
1980-04-12 12:00:00,285.84616,276.30185,12479847.0,-2.52606,1.9645628,3.2000759,12.696167,3.1518555,0.765972,
1980-04-13 12:00:00,288.1925,277.97787,12527199.0,-0.89228976,1.4943784,1.7405022,15.042511,4.827881,0.8618858,
1980-04-14 12:00:00,290.15714,278.03815,12538290.0,-1.2518264,0.8426682,1.5090258,17.007141,4.888153,0.86552393,
1980-04-15 12:00:00,290.63922,279.7253,12701934.0,-0.9807395,-0.14200042,0.9909662,17.489227,6.5753174,0.9730154,
1980-04-16 12:00:00,292.08197,279.22937,12488855.0,-1.2530557,-1.3256314,1.8241291,18.931976,6.079376,0.94026065,
1980-04-17 12:00:00,291.3683,279.6725,11834142.0,0.66830677,-2.0571458,2.16298,18.218292,6.5224915,0.9694793,
1980-04-18 12:00:00,285.07117,276.8088,10265193.0,2.58638,-2.8000715,3.8117926,11.921173,3.6588135,0.79393697,
1980-04-19 12:00:00,282.6931,278.8178,3224576.8,4.395186,-2.266213,4.945036,9.543121,5.667816,0.91382074,
1980-04-20 12:00:00,279.06836,274.64774,9790687.0,4.6367044,-1.7502848,4.9560595,5.9183655,1.4977417,0.6806765,
1980-04-21 12:00:00,280.5579,275.68674,9695243.0,0.15360358,-3.714242,3.7174168,7.407898,2.5367432,0.7332111,
1980-04-22 12:00:00,280.16968,274.43002,8476564.0,1.01481,-2.5212896,2.717856,7.019684,1.2800293,0.6700998,
1980-04-23 12:00:00,279.96463,272.20383,8038667.5,-0.47089326,-4.1394506,4.166148,6.814636,-0.946167,0.56999904,
1980-04-24 12:00:00,280.94214,275.1826,6434974.5,2.5469604,-4.1405673,4.861204,7.792145,2.0325928,0.7072891,
1980-04-25 12:00:00,278.1167,273.87665,4333467.0,2.7941628,-1.9231504,3.3920279,4.9667053,0.72665405,0.64386684,
1980-04-26 12:00:00,277.7032,276.2093,2558346.5,2.738719,-0.34615034,2.7605076,4.553192,3.0592957,0.7609612,
1980-04-27 12:00:00,282.7636,276.35953,8740196.0,0.6639569,-1.6201246,1.7508975,9.613617,3.2095337,0.76910925,
1980-04-28 12:00:00,283.31625,276.44547,7894885.0,1.4453117,-1.671614,2.2098007,10.16626,3.2954712,0.77380455,
1980-04-29 12:00:00,283.91275,276.28558,9280175.0,1.1634079,-0.95984066,1.5082481,10.762756,3.1355896,0.7650894,
1980-04-30 12:00:00,288.2238,279.2873,13120683.0,-3.3198066,-1.1599828,3.5166285,15.0737915,6.1372986,0.94403535,
1980-05-01 12:00:00,289.18747,281.01987,12713945.0,-4.1298337,-2.2884037,4.721474,16.037476,7.869873,1.0632983,
1980-05-02 12:00:00,286.3108,282.60443,7040937.0,-1.9076072,0.14104168,1.9128141,13.160797,9.454437,1.1837854,
1980-05-03 12:00:00,284.21735,281.25406,5538869.5,-2.1804924,-0.14953418,2.1856136,11.067352,8.104065,1.0803959,
1980-05-04 12:00:00,282.46204,276.57346,6833473.5,-2.7785301,-2.9468071,4.0501733,9.312042,3.423462,0.7808444,
1980-05-05 12:00:00,283.23825,274.67422,10607386.0,-4.5165873,-1.0187871,4.6300635,10.088257,1.524231,0.68197346,
1980-05-06 12:00:00,287.16827,278.91806,11882307.0,-1.7759598,1.8193469,2.542451,14.01828,5.7680664,0.92020005,
1980-05-07 12:00:00,285.76453,278.1287,9132820.0,3.7578046,1.4793543,4.0385127,12.614532,4.9786987,0.87101483,
1980-05-08 12:00:00,284.3625,282.10422,3293818.2,0.51695645,0.8411341,0.98729455,11.212494,8.954224,1.144515,
1980-05-09 12:00:00,281.7132,276.26508,5798638.0,-1.3647317,-3.575177,3.826798,8.563202,3.1150818,0.76397777,
1980-05-10 12:00:00,286.2194,275.93213,14890486.0,-3.9788945,-2.1465814,4.520997,13.069397,2.782135,0.74612933,
1980-05-11 12:00:00,289.4712,278.92404,15091541.0,-4.9037743,0.0947743,4.9046903,16.321198,5.774048,0.92058194,
1980-05-12 12:00:00,291.53094,281.47028,15033479.0,-3.73501,0.05784998,3.735458,18.38095,8.320282,1.0963957,
1980-05-13 12:00:00,290.5482,280.64993,15067180.0,-5.509845,-0.88490766,5.5804524,17.398193,7.499939,1.0367757,
1980-05-14 12:00:00,287.6611,279.10406,11537630.0,-3.5892863,-0.82593006,3.683088,14.511108,5.954071,0.9321402,
1980-05-15 12:00:00,286.08893,273.90118,15375800.0,-4.8181887,-3.5311134,5.9735837,12.938934,0.7511902,0.6450104,
1980-05-16 12:00:00,285.836,272.6766,14271770.0,-3.8869667,-2.728428,4.748982,12.686005,-0.47338867,0.59007454,
1980-05-17 12:00:00,287.78302,274.4294,14055161.0,-3.5128722,-1.9547476,4.020113,14.633026,1.279419,0.67007035,
1980-05-18 12:00:00,289.53,279.78384,12112410.0,-2.7248921,-2.147984,3.469708,16.380005,6.63385,0.9769468,
1980-05-19 12:00:00,290.1026,279.3143,12523467.0,-3.064973,-2.939482,4.246718,16.952606,6.1643066,0.94580007,
1980-05-20 12:00:00,291.49673,280.34436,13909340.0,-0.9565805,-0.023661712,0.9568731,18.34674,7.1943665,1.0153086,
1980-05-21 12:00:00,291.83282,282.98138,13403979.0,-1.1183358,-1.0880561,1.5603017,18.68283,9.83139,1.2141572,
1980-05-22 12:00:00,289.4169,282.21854,11993485.0,-2.4051433,-2.746236,3.6505516,16.266907,9.0685425,1.1533874,
1980-05-23 12:00:00,287.85272,276.8694,15514650.0,-1.5639074,-3.0721557,3.4473102,14.702728,3.7193909,0.79733807,
1980-05-24 12:00:00,285.26382,278.0367,8181330.0,1.0603681,-2.863489,3.0535142,12.113831,4.8867188,0.8654372,
1980-05-25 12:00:00,286.5693,278.79654,7352163.5,0.7289276,-1.5373578,1.7014124,13.419312,5.6465454,0.91247225,
1980-05-26 12:00:00,290.6827,280.78314,11647742.0,0.34214705,1.1697247,1.2187372,17.532715,7.633148,1.0462582,
1980-05-27 12:00:00,290.9876,284.35803,10527004.0,1.4390681,2.4465575,2.838408,17.837616,11.208038,1.3309779,
1980-05-28 12:00:00,289.6639,283.33994,10033735.0,1.5576916,0.27258497,1.581362,16.513916,10.189941,1.2436799,
1980-05-29 12:00:00,286.3817,283.48105,6340605.0,1.7384123,1.2742646,2.1554182,13.23172,10.331055,1.2554711,
1980-05-30 12:00:00,284.63803,280.20618,5744150.0,2.5278947,-2.1610248,3.3256998,11.488037,7.056183,1.00573,
1980-05-31 12:00:00,286.22906,278.02383,10828997.0,1.0332923,3.6400926,3.783909,13.079071,4.8738403,0.8646588,
1980-06-01 12:00:00,283.80728,282.1419,3505488.5,3.641335,-0.20044884,3.646848,10.657288,8.991913,1.1474335,
1980-06-02 12:00:00,287.9175,280.49133,10429066.0,3.3369176,-1.3128549,3.58589,14.767517,7.341339,1.0255843,
1980-06-03 12:00:00,286.8373,284.5335,2083594.6,2.0434978,-0.088550664,2.0454154,13.687317,11.383514,1.3465563,
1980-06-04 12:00:00,292.19452,284.69977,8785156.0,-2.1966932,-2.6932147,3.4754663,19.044525,11.549774,1.361464,
1980-06-05 12:00:00,295.34235,286.034,14334146.0,-2.1887176,-0.801507,2.330858,22.192352,12.884003,1.4864439,
1980-06-06 12:00:00,295.95547,286.55365,11936200.0,0.3302577,-1.1562387,1.20248,22.805481,13.403656,1.5377803,
1980-06-07 12:00:00,290.06805,285.72446,7177380.0,2.2683668,-2.1839197,3.1488082,16.91806,12.574463,1.456585,
1980-06-08 12:00:00,290.9543,283.38748,9516552.0,0.3626928,-1.3638983,1.4112989,17.804321,10.237488,1.2476419,
1980-06-09 12:00:00,291.53815,286.0571,8505130.0,-1.4492954,-1.2037607,1.8840109,18.388153,12.9071045,1.4886938,
1980-06-10 12:00:00,290.2541,285.56903,6088202.5,2.1761928,0.89489317,2.3530085,17.104095,12.419037,1.4417919,
1980-06-11 12:00:00,290.6397,283.74115,10292204.0,3.5067236,3.1283684,4.6993403,17.489716,10.591156,1.2774624,
1980-06-12 12:00:00,295.42773,285.8002,14452209.0,-1.2406515,1.1028785,1.6599871,22.27774,12.6502075,1.4638425,
1980-06-13 12:00:00,296.54413,288.17087,10933929.0,-0.12501252,1.118702,1.1256653,23.394135,15.020874,1.7076395,
1980-06-14 12:00:00,298.34793,287.61493,13108807.0,2.9372563,2.6883776,3.9818149,25.197937,14.464935,1.6474805,
1980-06-15 12:00:00,291.25372,284.17905,12057567.0,2.9863188,2.9959297,4.230094,18.10373,11.029053,1.3152515,
1980-06-16 12:00:00,290.4936,284.16153,7473569.5,2.4610405,2.6232564,3.59697,17.343597,11.011536,1.3137211,
1980-06-17 12:00:00,289.16595,284.51785,6776424.0,3.4400105,1.6419052,3.8117616,16.01596,11.367859,1.34516,
1980-06-18 12:00:00,288.60205,281.6853,9242806.0,3.639418,0.31930017,3.6533978,15.452057,8.535309,1.1125139,
1980-06-19 12:00:00,288.6892,284.73187,4654428.5,2.8184834,3.6233997,4.59052,15.539215,11.581879,1.3643594,
1980-06-20 12:00:00,287.14456,278.2079,10671691.0,6.1330786,1.5009174,6.3140645,13.994568,5.057892,0.8758424,
1980-06-21 12:00:00,287.16928,279.99805,8731592.0,3.6235535,1.5411276,3.9376662,14.019287,6.848053,0.99145335,
1980-06-22 12:00:00,287.34778,282.75662,9259080.0,2.188772,2.6164055,3.4112022,14.197784,9.606628,1.1959662,
1980-06-23 12:00:00,288.85928,283.8713,11059494.0,2.5664952,3.090966,4.0175824,15.70929,10.721313,1.2885934,
1980-06-24 12:00:00,287.70203,283.3825,7272493.0,2.0832672,3.746089,4.286395,14.552032,10.232513,1.247227,
1980-06-25 12:00:00,288.01733,283.7891,9392863.0,3.4917183,1.7398678,3.901184,14.86734,10.639099,1.2815526,
1980-06-26 12:00:00,288.09335,285.24838,8270652.5,2.062763,0.65484816,2.164213,14.943359,12.098389,1.4116894,
1980-06-27 12:00:00,287.81622,283.0543,9701048.0,3.7597346,-0.3684395,3.7777443,14.666229,9.904297,1.2201098,
1980-06-28 12:00:00,283.87476,282.3992,3630588.8,3.5560467,3.949761,5.314704,10.724762,9.249207,1.1675322,
1980-06-29 12:00:00,287.56927,283.67404,8031284.5,3.0614367,-1.5007818,3.4095073,14.419281,10.524048,1.2717562,
1980-06-30 12:00:00,289.34192,281.48743,10665929.0,3.6322925,0.5206083,3.6694117,16.191925,8.337433,1.0976738,
1980-07-01 12:00:00,286.07593,284.11447,3416303.5,3.587599,4.0675845,5.423662,12.925934,10.964478,1.3096178,
1980-07-02 12:00:00,287.21588,285.0353,4096844.2,4.450919,-0.24091946,4.4574347,14.065887,11.885315,1.3919926,
1980-07-03 12:00:00,288.8224,284.15475,7671624.0,2.5639222,-2.769843,3.7743514,15.672394,11.004761,1.3131297,
1980-07-04 12:00:00,288.7926,283.06827,6456605.5,1.4610654,0.6868108,1.6144415,15.642609,9.918274,1.2212539,
1980-07-05 12:00:00,289.59802,285.05695,6077127.5,3.4485986,0.4902448,3.4832704,16.448029,11.906952,1.3939817,
1980-07-06 12:00:00,290.75537,283.71393,8632681.0,1.8366828,1.5033331,2.3734815,17.605377,10.563934,1.275145,
1980-07-07 12:00:00,289.7824,283.68338,7934693.0,4.2969356,2.7118433,5.0811167,16.632416,10.533386,1.2725489,
1980-07-08 12:00:00,286.468,284.31982,3091333.8,1.8874203,4.699015,5.0639014,13.317993,11.16983,1.3276069,
1980-07-09 12:00:00,288.30768,283.73383,6442463.0,3.4271095,0.8508604,3.5311532,15.157684,10.583832,1.2768383,
1980-07-10 12:00:00,285.70462,284.29276,2366779.0,4.4276786,0.5275128,4.4589915,12.554626,11.142761,1.3252233,
1980-07-11 12:00:00,285.64752,283.56357,1918270.8,3.457201,-1.194512,3.657745,12.497528,10.413574,1.2624117,
1980-07-12 12:00:00,287.08295,283.6971,5132487.5,3.7036657,1.5786731,4.0260835,13.932953,10.547119,1.2737154,
1980-07-13 12:00:00,284.82486,282.51065,2950795.5,4.1808243,2.0728471,4.666475,11.674866,9.360657,1.1763339,
1980-07-14 12:00:00,287.86334,285.99905,3552193.8,2.7783093,3.5760322,4.528466,14.713348,12.84906,1.4830467,
1980-07-15 12:00:00,287.98346,286.63342,1768959.1,1.3055897,1.3304224,1.8640248,14.833466,13.483429,1.5457975,
1980-07-16 12:00:00,287.53375,280.34152,8617935.0,3.4005835,-2.5177245,4.2311826,14.383759,7.1915283,1.015111,
1980-07-17 12:00:00,288.05072,279.85895,10842481.0,1.9105206,0.5889447,1.999236,14.900726,6.708954,0.9820117,
1980-07-18 12:00:00,288.6843,283.64078,5318866.0,4.5719113,2.6369977,5.2778907,15.534302,10.490784,1.2689363,
1980-07-19 12:00:00,289.5408,286.25812,3773912.5,4.103776,3.3366585,5.2890706,16.390808,13.108124,1.5083973,
1980-07-20 12:00:00,289.1593,287.4238,2447380.5,1.6645739,3.7748644,4.12558,16.009308,14.273804,1.6272317,
1980-07-21 12:00:00,285.6099,282.12048,5637090.5,5.521907,-2.2060392,5.9462647,12.4599,8.9704895,1.1457738,
1980-07-22 12:00:00,288.95627,280.73233,13452941.0,-0.717525,-0.9938045,1.2257608,15.806274,7.5823364,1.0426322,
1980-07-23 12:00:00,294.18948,284.70142,14620836.0,-1.1268256,1.3003335,1.7206403,21.03949,11.551422,1.3616126,
1980-07-24 12:00:00,296.2968,287.5757,13964838.0,1.0992831,-1.2967423,1.6999894,23.14682,14.42572,1.6433082,
1980-07-25 12:00:00,298.49365,289.42682,13928602.0,-3.065792,0.09684714,3.0673213,25.343658,16.276825,1.8506874,
1980-07-26 12:00:00,299.00882,291.4438,13511790.0,-0.43688455,1.808082,1.8601152,25.858826,18.293793,2.1024265,
1980-07-27 12:00:00,292.5976,288.0647,5002085.5,0.9882574,-2.2280402,2.437379,19.447601,14.914703,1.696004,
1980-07-28 12:00:00,296.34564,289.82706,9154411.0,-2.5284603,-0.91093004,2.6875463,23.195648,16.677063,1.8984271,
1980-07-29 12:00:00,297.98453,290.58664,12163278.0,-2.0344121,1.9142691,2.7934313,24.834534,17.436646,1.992003,
1980-07-30 12:00:00,292.06107,284.59845,8629926.0,3.4795983,1.0376763,3.6310296,18.911072,11.448456,1.3523623,
1980-07-31 12:00:00,293.61975,283.87143,11564593.0,0.7259424,-0.21023247,0.7557711,20.469757,10.721436,1.288604,
1980-08-01 12:00:00,297.0031,288.0036,13251719.0,-1.3703355,1.706723,2.188772,23.853119,14.853607,1.6893398,
