system:index,total_precipitation_hourly
20120527T20,4.3017181945081997E-7
20120527T21,8.572884167481479E-7
20120527T22,0.0
20120527T23,8.597870094005508E-7
20120528T00,0.0
20120528T01,0.0
20120528T02,0.0
20120528T03,0.0
20120528T04,0.0
20120528T05,0.0
20120528T06,0.0
20120528T07,4.276632239452738E-7
20120528T08,2.5261511561581075E-6
20120528T09,3.061258111649548E-5
20120528T10,5.217746070472843E-5
20120528T11,4.4333834241318486E-5
20120528T12,5.007802018320305E-5
20120528T13,3.971393711158718E-5
20120528T14,2.0906918701879287E-5
20120528T15,1.3306619642885623E-5
20120528T16,7.813776182061887E-6
20120528T17,4.666744820350153E-6
20120528T18,1.850906325458463E-7
20120528T19,2.651134685638192E-7
20120528T20,0.0
20120528T21,0.0
20120528T22,7.410288872572878E-8
20120528T23,2.596335468392558E-8
20120529T00,6.822070115809984E-10
20120529T01,0.0
20120529T02,0.0
20120529T03,0.0
20120529T04,0.0
20120529T05,0.0
20120529T06,0.0
20120529T07,4.2235389964622503E-10
20120529T08,1.0622309499305084E-8
20120529T09,1.0771854293361294E-6
20120529T10,1.182384773387418E-6
20120529T11,2.6051502163241167E-5
20120529T12,1.632586572206152E-5
20120529T13,3.285720731471374E-5
20120529T14,4.5772718757559806E-5
20120529T15,2.128834991814983E-5
20120529T16,7.861868178241507E-5
20120529T17,2.1936637642770221E-4
20120529T18,3.70081217395155E-5
20120529T19,4.51911503543333E-7
20120529T20,8.663143292576463E-8
20120529T21,3.325684251486779E-8
20120529T22,3.4544930862914346E-9
20120529T23,0.0
20120530T00,0.0
20120530T01,0.0
20120530T02,0.0
20120530T03,0.0
20120530T04,1.3614339686018214E-8
20120530T05,1.9121131297633049E-7
20120530T06,1.4688115601276295E-7
20120530T07,5.579316454791992E-7
20120530T08,1.0520636665845067E-5
20120530T09,8.365226872661686E-5
20120530T10,8.776756850347817E-5
20120530T11,7.018147881759505E-5
20120530T12,6.458909117372992E-5
20120530T13,5.076117578257752E-5
20120530T14,3.35161644075051E-5
20120530T15,4.332765201777947E-5
20120530T16,1.1074236258413735E-4
20120530T17,5.333272595919065E-5
20120530T18,3.10415558789894E-5
20120530T19,1.7248301197483906E-7
20120530T20,7.138512115322206E-8
20120530T21,1.0497352608209925E-7
20120530T22,4.182419268409874E-8
20120530T23,6.074948900060853E-9
20120531T00,4.5754527867303796E-8
20120531T01,0.0
20120531T02,0.0
20120531T03,0.0
20120531T04,0.0
20120531T05,0.0
20120531T06,0.0
20120531T07,2.49384424021908E-5
20120531T08,2.556734973240394E-5
20120531T09,1.6315776529440056E-5
20120531T10,2.2817759537470067E-5
20120531T11,1.1963423405547936E-4
20120531T12,1.6661407553326745E-4
20120531T13,2.500112359325947E-4
20120531T14,2.45103915792706E-4
20120531T15,1.7494724146350265E-4
20120531T16,7.965557257539834E-5
20120531T17,1.8012297148958298E-5
20120531T18,9.329782798025883E-6
20120531T19,1.786407728103011E-5
20120531T20,9.586207369892402E-6
20120531T21,1.1085732382473632E-5
20120531T22,2.2508663922602E-5
20120531T23,3.7956665505242454E-5
20120601T00,1.7838593393601076E-5
20120601T01,9.103873178041439E-6
20120601T02,5.1966488430457065E-6
20120601T03,3.321356264123516E-6
20120601T04,1.4574529691824354E-6
20120601T05,5.57455298914734E-6
20120601T06,2.2637118465370872E-5
20120601T07,4.9342687418975024E-5
20120601T08,8.885996453208168E-5
20120601T09,1.3463672682794434E-4
20120601T10,1.4338060804835754E-4
20120601T11,1.243838927683545E-4
20120601T12,6.108185617513073E-5
20120601T13,8.946891136889625E-5
20120601T14,7.780348079356247E-5
20120601T15,4.361386035445378E-5
20120601T16,4.728843715862447E-5
20120601T17,1.1112310354248509E-5
20120601T18,5.428001581967087E-6
20120601T19,3.6747620929327587E-6
20120601T20,4.938126999525406E-7
20120601T21,1.6836201588768768E-7
20120601T22,9.529994126620058E-11
20120601T23,4.536035381040881E-9
20120602T00,2.1996127650700278E-7
20120602T01,1.1188490062289446E-6
20120602T02,9.932992464877238E-7
20120602T03,1.2729272793765412E-6
20120602T04,2.976042546780283E-6
20120602T05,5.63223278377683E-6
20120602T06,6.2015149871425405E-6
20120602T07,2.885828458452971E-6
20120602T08,6.543780864216768E-6
20120602T09,2.5341476805045967E-5
20120602T10,1.596672124374675E-5
20120602T11,1.2340614731554232E-5
20120602T12,9.330567958228424E-6
20120602T13,1.1126371658216272E-5
20120602T14,8.25582417884632E-6
20120602T15,9.146923275553131E-6
20120602T16,6.821722046712544E-6
20120602T17,7.143025085292284E-8
20120602T18,1.0107842698235006E-7
20120602T19,0.0
20120602T20,0.0
20120602T21,6.215962515033009E-7
20120602T22,1.835499689427746E-5
20120602T23,4.7811818426582595E-5
20120603T00,8.493696482809357E-5
20120603T01,8.197857287388783E-6
20120603T02,3.529544638975894E-5
20120603T03,6.708260940404797E-5
20120603T04,1.1071212094188401E-4
20120603T05,6.885931620874536E-4
20120603T06,0.0012762547512889506
20120603T07,0.0013027441429010374
20120603T08,0.0014658074877745351
20120603T09,0.0017468600132652628
20120603T10,0.0020958644336575294
20120603T11,0.0013511931064233652
20120603T12,3.684504536367439E-4
20120603T13,1.5000828172650208E-4
20120603T14,1.466325579217805E-4
20120603T15,1.8998950821092736E-4
20120603T16,1.4337535687179034E-4
20120603T17,1.1869047791736577E-4
20120603T18,8.356233195193409E-5
20120603T19,9.145426765805202E-5
20120603T20,5.664144339592472E-5
20120603T21,5.83924432632217E-5
20120603T22,2.0334395693298906E-5
20120603T23,1.730384485219038E-5
20120604T00,1.86130007032932E-5
20120604T01,3.072744613923768E-5
20120604T02,5.229946946543875E-5
20120604T03,5.958559089268708E-5
20120604T04,7.932705843798409E-5
20120604T05,1.378038373149475E-4
20120604T06,1.127161603358429E-4
20120604T07,1.3744612901343158E-4
20120604T08,3.7649830522055636E-4
20120604T09,3.4921314324852927E-4
20120604T10,4.640528770525823E-4
20120604T11,1.8680957786092146E-4
20120604T12,1.7813604103347205E-4
20120604T13,2.2174668684812884E-4
20120604T14,5.318304189106314E-4
20120604T15,6.70829787259788E-4
20120604T16,6.457212667275794E-4
20120604T17,3.713008291769239E-4
20120604T18,1.7308124750043253E-4
20120604T19,1.0585948998045503E-4
20120604T20,7.064329206814676E-5
20120604T21,4.6968889559043344E-5
20120604T22,3.7781976317652276E-5
20120604T23,1.444187200366568E-5
20120605T00,3.7705291543420914E-6
20120605T01,2.2655050455972266E-6
20120605T02,5.3925377308615095E-6
20120605T03,4.402529903902494E-6
20120605T04,4.721991503710483E-6
20120605T05,9.069056313815802E-6
20120605T06,4.979635005821682E-6
20120605T07,1.5666914548811707E-5
20120605T08,1.3723731130121872E-5
20120605T09,2.533019929668399E-6
20120605T10,4.948316972447315E-7
20120605T11,-2.408381986605921E-11
20120605T12,-8.797997505167471E-10
20120605T13,0.0
20120605T14,0.0
20120605T15,0.0
20120605T16,4.585449548492511E-8
20120605T17,0.0
20120605T18,0.0
20120605T19,3.4431833461475547E-9
20120605T20,3.8115380319276774E-5
20120605T21,1.647736784114178E-5
20120605T22,6.538774341354652E-5
20120605T23,1.8101727626312268E-4
20120606T00,2.9973753949860574E-4
20120606T01,3.053067888124046E-4
20120606T02,1.529577812801643E-4
20120606T03,1.0682661576686497E-4
20120606T04,1.3077316966642237E-4
20120606T05,1.0566364892160254E-4
20120606T06,7.553947401641342E-5
20120606T07,5.909919312206217E-4
20120606T08,6.807413542185009E-4
20120606T09,5.061453257549819E-4
20120606T10,2.2174506030431284E-4
20120606T11,1.7386893047929264E-4
20120606T12,1.304099285681926E-4
20120606T13,1.0071846233879571E-4
20120606T14,9.57349045578779E-5
20120606T15,5.429786559520639E-5
20120606T16,7.473327382515169E-5
20120606T17,8.260992918573533E-5
20120606T18,4.170545409928394E-5
20120606T19,2.277217055924168E-5
20120606T20,1.3158703249723005E-5
20120606T21,3.736880679274459E-6
20120606T22,4.5772133236666935E-7
20120606T23,1.2318753449637775E-7
20120607T00,1.6016617814868066E-7
20120607T01,7.109174768366828E-7
20120607T02,5.288270171314632E-6
20120607T03,8.611889458541104E-5
20120607T04,1.2450015775633698E-4
20120607T05,4.806932527455976E-5
20120607T06,3.831048683246153E-6
20120607T07,3.2555036886298196E-4
20120607T08,1.0024150913732016E-4
20120607T09,6.97799387447892E-5
20120607T10,1.1020066296842083E-4
20120607T11,1.0870854278355004E-4
20120607T12,1.92653519194204E-4
20120607T13,2.9983650657149124E-4
20120607T14,2.0637969575865327E-4
20120607T15,5.199329586494018E-4
20120607T16,0.0021725044827292156
20120607T17,0.0023889177077333385
20120607T18,0.0012587007304767884
20120607T19,1.5818544065381444E-4
20120607T20,1.1655324024572244E-5
20120607T21,3.0887017424591125E-5
20120607T22,2.915250994721035E-5
20120607T23,1.0320523874321147E-5
20120608T00,9.135514668840489E-6
20120608T01,6.7633937768877835E-6
20120608T02,9.448149777360944E-6
20120608T03,1.7151287173960087E-5
20120608T04,6.24371370453821E-5
20120608T05,8.674547250311039E-5
20120608T06,4.9104510484529874E-5
20120608T07,4.337673830040663E-5
20120608T08,3.711096806538856E-5
20120608T09,4.515041709778481E-5
20120608T10,5.0947293390307016E-5
20120608T11,4.6031285290203815E-5
20120608T12,3.49699568269255E-5
20120608T13,3.6056461253225286E-5
20120608T14,4.330045369745162E-5
20120608T15,4.596462481655531E-5
20120608T16,3.0341135258086937E-5
20120608T17,2.0018959361509342E-5
20120608T18,2.355328847609011E-6
20120608T19,2.9149278665252543E-5
20120608T20,1.1336495243873615E-5
20120608T21,3.175591510028002E-5
20120608T22,1.043523762594622E-5
20120608T23,6.4569189682354355E-6
20120609T00,9.086787654410572E-6
20120609T01,1.837267281428496E-5
20120609T02,6.382399238871114E-6
20120609T03,2.1950812993577147E-6
20120609T04,2.387551744250574E-8
20120609T05,1.5932814565371248E-7
20120609T06,9.747320323082187E-6
20120609T07,4.124406574933151E-5
20120609T08,4.124224514813604E-5
20120609T09,4.239740463434684E-5
20120609T10,1.2035190325784662E-5
20120609T11,2.5983115771798552E-5
20120609T12,3.615168159558396E-5
20120609T13,3.463157324155794E-5
20120609T14,2.6503138728226095E-5
20120609T15,1.3666005094027687E-5
20120609T16,1.731863409816786E-5
20120609T17,1.1716114548800859E-5
20120609T18,9.329676664377054E-6
20120609T19,1.8006921804163598E-7
20120609T20,0.0
20120609T21,0.0
20120609T22,0.0
20120609T23,0.0
20120610T00,0.0
20120610T01,1.7996349226061412E-9
20120610T02,3.768642481896698E-9
20120610T03,2.5488286923505685E-9
20120610T04,7.662129070977075E-10
20120610T05,2.5468629855738284E-9
20120610T06,5.041517155728402E-9
20120610T07,1.908532977668627E-6
20120610T08,5.095905332990788E-5
20120610T09,4.783026355457301E-5
20120610T10,7.655832395237157E-5
20120610T11,6.915142367066069E-5
20120610T12,4.599166493481692E-5
20120610T13,6.366466276233205E-5
20120610T14,4.3828122412142036E-5
20120610T15,2.2869471260588618E-5
20120610T16,1.6346092845329402E-5
20120610T17,1.2551112030344137E-5
20120610T18,3.2668772572757436E-5
20120610T19,3.708406829559276E-5
20120610T20,4.92892785164767E-5
20120610T21,6.333197545847951E-5
20120610T22,9.09929088439542E-5
20120610T23,1.686999233717129E-4
20120611T00,2.4166394588180014E-4
20120611T01,2.819629514354731E-4
20120611T02,3.9079605563168795E-4
20120611T03,5.086441438864937E-4
20120611T04,5.32767127573587E-4
20120611T05,5.365770944799169E-4
20120611T06,5.873040539948732E-4
20120611T07,3.342250608417171E-4
20120611T08,6.271078773357827E-4
20120611T09,4.129907745196035E-4
20120611T10,0.001084313357347329
20120611T11,7.47050290157446E-4
20120611T12,0.001715213921375048
20120611T13,6.857536124854324E-4
20120611T14,5.778210101447317E-4
20120611T15,2.0398251982998146E-4
20120611T16,2.8658176766541377E-4
20120611T17,3.5915947639999536E-4
20120611T18,9.18697198496057E-5
20120611T19,3.425800808261249E-5
20120611T20,5.196119346666195E-5
20120611T21,3.623963605037073E-5
20120611T22,1.1227254365807446E-5
20120611T23,9.471576044099053E-6
20120612T00,1.2491236458171524E-5
20120612T01,3.611864067910258E-5
20120612T02,7.448768653945031E-5
20120612T03,1.7220357553032864E-4
20120612T04,3.119241605055224E-4
20120612T05,4.342734858546777E-4
20120612T06,5.817907941883283E-4
20120612T07,4.318724084742977E-4
20120612T08,3.047677601780336E-4
20120612T09,2.8325065579288666E-4
20120612T10,2.9101660845848575E-4
20120612T11,3.6089848905593416E-4
20120612T12,5.213914072694899E-4
20120612T13,0.0011229138177828593
20120612T14,9.740633030750492E-4
20120612T15,8.380855223879198E-4
20120612T16,4.613735996568376E-4
20120612T17,4.931853480541392E-4
20120612T18,3.9831251826886587E-4
20120612T19,1.7897950236820355E-4
20120612T20,1.4174801747884462E-4
20120612T21,1.309261712847519E-4
20120612T22,1.4187948309466012E-4
20120612T23,1.4561058051400274E-4
20120613T00,1.6370844336614375E-4
20120613T01,1.050690809610421E-4
20120613T02,1.3724494728406926E-4
20120613T03,1.893024599771363E-4
20120613T04,1.8287135666843925E-4
20120613T05,2.400763852799549E-4
20120613T06,1.5565522042438264E-4
20120613T07,2.0776268822556482E-4
20120613T08,4.305838106993659E-4
20120613T09,4.7490514383206027E-4
20120613T10,6.472610424913243E-4
20120613T11,6.840416961730281E-4
20120613T12,0.0010638481497530457
20120613T13,9.844095004137349E-4
20120613T14,9.838678254569353E-4
20120613T15,8.2525849790913E-4
20120613T16,9.546378029978715E-4
20120613T17,7.833216628957384E-4
20120613T18,4.635242047895823E-4
20120613T19,1.6742772500591841E-4
20120613T20,5.11514167217682E-5
20120613T21,3.289746606520968E-5
20120613T22,5.3289032826024137E-5
20120613T23,5.0382176736883456E-5
20120614T00,6.869753075093677E-5
20120614T01,7.747147720235527E-5
20120614T02,5.3221341087668036E-5
20120614T03,2.9198135976879364E-5
20120614T04,1.1068441193894101E-5
20120614T05,8.686231386524474E-6
20120614T06,1.8435746444714296E-5
20120614T07,1.8216555169092453E-5
20120614T08,4.4945235966600254E-5
20120614T09,9.1207225527363E-5
20120614T10,1.4661956472898595E-4
20120614T11,1.3661155134359954E-4
20120614T12,1.4370801347874144E-4
20120614T13,1.095339435559688E-4
20120614T14,8.883082381424759E-5
20120614T15,7.764245149991643E-5
20120614T16,1.0829281130107133E-4
20120614T17,4.7663491497753196E-5
20120614T18,3.2690492170305975E-5
20120614T19,8.261274980993744E-6
20120614T20,2.400824071814512E-6
20120614T21,0.0
20120614T22,6.037961798641417E-6
20120614T23,1.6845417231242606E-5
20120615T00,5.50647429398748E-7
20120615T01,2.853742445920027E-6
20120615T02,3.1761521864969934E-7
20120615T03,0.0
20120615T04,4.806684268017557E-11
20120615T05,2.398337070873508E-7
20120615T06,8.778279930997417E-5
20120615T07,1.1418143388126347E-4
20120615T08,4.602109254725868E-4
20120615T09,5.09748885880014E-4
20120615T10,3.7452662648950673E-4
20120615T11,8.17679712826193E-5
20120615T12,3.945120375287067E-5
20120615T13,8.583222968580616E-5
20120615T14,1.00533479208182E-4
20120615T15,6.737398084694545E-5
20120615T16,4.50115520771951E-5
20120615T17,1.4297225072079267E-5
20120615T18,1.9227592322304323E-6
20120615T19,1.1803396797575365E-5
20120615T20,4.3879502149689164E-5
20120615T21,9.29241871953931E-5
20120615T22,1.5457059885540386E-4
20120615T23,1.7754419000307907E-4
20120616T00,1.1483926942277839E-4
20120616T01,9.581658958446041E-5
20120616T02,1.9255423314595765E-4
20120616T03,2.5643548514315314E-4
20120616T04,2.272618713682878E-4
20120616T05,1.7853896318345257E-4
20120616T06,1.230634845672324E-4
20120616T07,8.056891550562883E-4
20120616T08,8.043103477086655E-4
20120616T09,8.685545072447461E-4
20120616T10,9.035354999861535E-4
20120616T11,7.433785247961649E-4
20120616T12,6.301265817985696E-4
20120616T13,2.716913069003487E-4
20120616T14,1.4062302637521967E-4
20120616T15,2.470980370640153E-4
20120616T16,3.858699845561632E-4
20120616T17,2.8135232929829177E-4
20120616T18,3.135985864787491E-4
20120616T19,4.477346131952353E-4
20120616T20,3.9183405968509945E-4
20120616T21,1.663459491338324E-4
20120616T22,7.132475669802704E-5
20120616T23,1.6001136348914474E-5
20120617T00,6.928569345317258E-7
20120617T01,4.046780131417953E-8
20120617T02,3.2831973938593097E-9
20120617T03,4.433720482173456E-8
20120617T04,8.721308712642165E-7
20120617T05,9.024271883017994E-7
20120617T06,1.323172356716443E-6
20120617T07,1.550676166257696E-5
20120617T08,2.3020401157415313E-6
20120617T09,2.0713374804783324E-7
20120617T10,6.859181745336717E-8
20120617T11,8.704638536640359E-8
20120617T12,1.2802328569300538E-8
20120617T13,4.709134966790789E-9
20120617T14,8.066928317814574E-9
20120617T15,0.0
20120617T16,0.0
20120617T17,0.0
20120617T18,0.0
20120617T19,8.730500688672627E-9
20120617T20,-3.18130005340936E-11
20120617T21,0.0
20120617T22,0.0
20120617T23,0.0
20120618T00,0.0
20120618T01,1.5713685011970746E-8
20120618T02,2.2067332404295498E-9
20120618T03,-4.8040279349696603E-11
20120618T04,0.0
20120618T05,1.2550212281332573E-6
20120618T06,3.8228256491822736E-5
20120618T07,1.3159282114290962E-4
20120618T08,8.400328776189473E-6
20120618T09,2.9019993884509084E-5
20120618T10,6.327557722192788E-5
20120618T11,1.6268080184759446E-4
20120618T12,1.6845217330720182E-4
20120618T13,9.822534525238925E-5
20120618T14,1.4192370184127974E-4
20120618T15,5.201817400070162E-5
20120618T16,4.1046005718382974E-5
20120618T17,2.3177660346404783E-5
20120618T18,1.2219078872473617E-5
20120618T19,4.7070257754901936E-7
20120618T20,1.1303605610418457E-5
20120618T21,4.1841231253296245E-5
20120618T22,5.86415768423955E-5
20120618T23,8.311561661212199E-5
20120619T00,5.4890532759465116E-5
20120619T01,1.8205391465235037E-5
20120619T02,1.2268078434872189E-5
20120619T03,3.342305539625316E-5
20120619T04,1.7073406485700484E-5
20120619T05,4.7365047899875E-5
20120619T06,3.925023625374915E-5
20120619T07,2.6264373210927453E-4
20120619T08,1.4819856219761002E-4
20120619T09,8.996342855432234E-5
20120619T10,1.3558551629642824E-4
20120619T11,2.028870796854456E-4
20120619T12,9.751972202311839E-5
20120619T13,2.6073494865980275E-5
20120619T14,7.687959020476553E-6
20120619T15,3.2049983577872567E-6
20120619T16,2.480330108303108E-5
20120619T17,3.0026402541938915E-4
20120619T18,3.805072734755353E-4
20120619T19,0.0011658478429892915
20120619T20,9.284429480620559E-4
20120619T21,7.37967615399651E-4
20120619T22,7.560759247575549E-4
20120619T23,0.0010995395529429992
20120620T00,0.0014572525340567036
20120620T01,0.0017344491646124895
20120620T02,0.001876873092812769
20120620T03,0.0014661183443602382
20120620T04,8.450755071774947E-4
20120620T05,4.895509259336358E-4
20120620T06,3.0716547668793617E-4
20120620T07,4.89352185364093E-4
20120620T08,4.378773779465172E-4
20120620T09,3.7868334341743733E-4
20120620T10,2.4283710833891597E-4
20120620T11,1.8908603886983138E-4
20120620T12,1.8861787171491613E-4
20120620T13,1.7755876836082803E-4
20120620T14,1.3443623300399133E-4
20120620T15,1.2635261842922296E-4
20120620T16,9.286354783765567E-5
20120620T17,6.914087142968634E-5
20120620T18,1.975161623950789E-5
20120620T19,1.8897242445735324E-5
20120620T20,1.0138213874896971E-5
20120620T21,4.796674047862587E-7
20120620T22,3.448004528243075E-7
20120620T23,1.5106092104131555E-6
20120621T00,3.928687082144042E-8
20120621T01,6.00676871538709E-10
20120621T02,1.999480792037915E-8
20120621T03,5.785604307571947E-8
20120621T04,2.1193707100291768E-7
20120621T05,2.2694883064010398E-7
20120621T06,1.4474797950074967E-6
20120621T07,1.2365068007917165E-5
20120621T08,2.2413136608760525E-5
20120621T09,1.465771941475267E-6
20120621T10,3.8740522719935344E-7
20120621T11,5.140656598407375E-7
20120621T12,1.2350334370807225E-5
20120621T13,5.808030240179141E-7
20120621T14,4.341700797291546E-6
20120621T15,2.0756765697849014E-5
20120621T16,2.0909491886660954E-4
20120621T17,9.362162207508397E-4
20120621T18,0.0013710456396883244
20120621T19,0.002033374516210839
20120621T20,4.4215015536972684E-4
20120621T21,1.634636610857916E-4
20120621T22,1.035149825712787E-4
20120621T23,3.845213285745137E-5
20120622T00,7.789987385429577E-6
20120622T01,1.9841033600319993E-6
20120622T02,3.617446676655424E-7
20120622T03,9.590792076624107E-8
20120622T04,1.2789268159026066E-8
20120622T05,8.703111717182477E-10
20120622T06,1.455653397955262E-6
20120622T07,3.25719916877514E-5
20120622T08,6.482540946087982E-5
20120622T09,6.517283081067998E-5
20120622T10,7.368073188478962E-5
20120622T11,4.917853609190077E-5
20120622T12,3.971870638123993E-5
20120622T13,2.7523362161588747E-5
20120622T14,3.6032014216410204E-5
20120622T15,4.372791148878742E-5
20120622T16,3.344916966769313E-5
20120622T17,2.1662831753434296E-5
20120622T18,6.4902280713850375E-6
20120622T19,8.591124237439229E-7
20120622T20,0.0
20120622T21,0.0
20120622T22,0.0
20120622T23,0.0
20120623T00,5.684341886080802E-14
20120623T01,0.0
20120623T02,0.0
20120623T03,4.4611290718499566E-10
20120623T04,1.644444101924914E-8
20120623T05,4.869026301396777E-8
20120623T06,1.3621652664715722E-7
20120623T07,1.6554750035881525E-6
20120623T08,2.5647326018397412E-5
20120623T09,1.1155322556489919E-4
20120623T10,3.3954222357123715E-5
20120623T11,1.6054316871012996E-5
20120623T12,1.7175646192578454E-5
20120623T13,1.2944891663541859E-5
20120623T14,8.730057410651634E-6
20120623T15,9.29662681904072E-6
20120623T16,3.835872576501605E-6
20120623T17,1.6869638364002517E-6
20120623T18,0.0
20120623T19,0.0
20120623T20,0.0
20120623T21,0.0
20120623T22,0.0
20120623T23,0.0
20120624T00,0.0
20120624T01,0.0
20120624T02,0.0
20120624T03,0.0
20120624T04,0.0
20120624T05,0.0
20120624T06,0.0
20120624T07,1.72779320457869E-6
20120624T08,0.0
20120624T09,0.0
20120624T10,0.0
20120624T11,7.085861759543071E-6
20120624T12,9.224887252570857E-5
20120624T13,9.944379462238223E-5
20120624T14,2.9891228911966297E-4
20120624T15,5.168386369344979E-4
20120624T16,7.256813067557042E-4
20120624T17,8.464741419123015E-4
20120624T18,9.510766255015534E-4
20120624T19,7.568874374670171E-4
20120624T20,7.052915632922897E-4
20120624T21,4.6604859500832933E-4
20120624T22,2.9195406889954696E-4
20120624T23,2.734706167879555E-4
20120625T00,2.2635183748210685E-4
20120625T01,1.4429123459109796E-4
20120625T02,9.46732626429018E-5
20120625T03,8.306265229518854E-5
20120625T04,7.532813525074018E-5
20120625T05,8.979968485080389E-5
20120625T06,6.239524638956862E-5
20120625T07,1.4262709355271196E-5
20120625T08,2.5582045914750568E-5
20120625T09,7.443429054672909E-5
20120625T10,7.343273651102079E-5
20120625T11,6.542413552869634E-5
20120625T12,5.071430351239779E-5
20120625T13,5.945891733575536E-5
20120625T14,4.3032296305020935E-5
20120625T15,3.865553448131579E-5
20120625T16,4.0855231442860354E-5
20120625T17,3.3423894680553914E-5
20120625T18,1.0032205086392055E-5
20120625T19,6.91715848918428E-6
20120625T20,3.223257727474717E-6
20120625T21,7.085735018071533E-7
20120625T22,0.0
20120625T23,5.061134008122754E-10
20120626T00,3.458788258417025E-11
20120626T01,0.0
20120626T02,0.0
20120626T03,0.0
20120626T04,0.0
20120626T05,0.0
20120626T06,4.813129941612837E-8
20120626T07,2.9737108473202634E-7
20120626T08,2.8434472956990347E-5
20120626T09,3.7044957263614635E-5
20120626T10,2.6208323161729253E-5
20120626T11,3.3522237656081096E-5
20120626T12,3.695276582952468E-5
20120626T13,1.982580868706284E-5
20120626T14,1.4223942361226151E-5
20120626T15,9.581870386393108E-6
20120626T16,9.683949015765034E-6
20120626T17,3.6528868184983027E-6
20120626T18,1.5164216271196527E-7
20120626T19,4.3771450835965396E-7
20120626T20,2.578566774681602E-7
20120626T21,1.0816503129088286E-7
20120626T22,4.7004344879694244E-7
20120626T23,3.026579992521265E-7
20120627T00,1.8291703341428907E-7
20120627T01,2.0356118647987706E-7
20120627T02,6.571902963872464E-7
20120627T03,1.7208566371883126E-6
20120627T04,1.1820921530905687E-5
20120627T05,2.8066610117601706E-5
20120627T06,2.1789054923749794E-6
20120627T07,8.19474298188377E-6
20120627T08,2.078346126546427E-5
20120627T09,5.820390366894214E-5
20120627T10,1.0732372418054407E-4
20120627T11,5.502254349440783E-5
20120627T12,7.492685852545143E-5
20120627T13,7.892788779868395E-5
20120627T14,6.741773514910501E-5
20120627T15,4.1980960204136994E-5
20120627T16,6.37898391663011E-5
20120627T17,3.923425264864494E-5
20120627T18,3.1991960948222676E-6
20120627T19,8.81291361284257E-8
20120627T20,0.0
20120627T21,1.1427535966151657E-11
20120627T22,0.0
20120627T23,0.0
20120628T00,0.0
20120628T01,0.0
20120628T02,1.600851328434908E-6
20120628T03,7.564188840558486E-6
20120628T04,5.43572680117991E-6
20120628T05,2.0153434106882333E-5
20120628T06,1.858673609788492E-5
20120628T07,4.346900453895859E-8
20120628T08,4.2866185726239E-6
20120628T09,2.7517049099143274E-5
20120628T10,7.270290387518539E-5
20120628T11,3.2489736410441714E-5
20120628T12,2.0780497762374105E-5
20120628T13,1.1496137001280525E-5
20120628T14,2.979346765854348E-5
20120628T15,3.2936793558106635E-4
20120628T16,1.539948673353239E-4
20120628T17,1.0253149446969796E-4
20120628T18,2.3168802661232201E-4
20120628T19,8.59925631449148E-8
20120628T20,2.647336646460924E-7
20120628T21,8.637423293372344E-6
20120628T22,1.8458883660963057E-6
20120628T23,4.4917285879167853E-7
20120629T00,4.401046786542302E-6
20120629T01,1.9613741024746034E-6
20120629T02,2.5930076859488826E-7
20120629T03,7.295830623176624E-5
20120629T04,4.4302484009062366E-5
20120629T05,3.7643619691286484E-5
20120629T06,2.266073562752249E-5
20120629T07,8.82989877597534E-5
20120629T08,6.577525371766958E-5
20120629T09,1.0910663304910928E-4
20120629T10,8.009286654235823E-5
20120629T11,1.2023099687245017E-4
20120629T12,1.5828129880510086E-4
20120629T13,2.1778142055122124E-4
20120629T14,3.406899839453471E-4
20120629T15,2.912441457853434E-4
20120629T16,1.0463563524666784E-4
20120629T17,9.072792334947905E-6
20120629T18,6.923055765474828E-7
20120629T19,2.160087528898828E-6
20120629T20,4.4610255923209336E-5
20120629T21,2.00239731231704E-4
20120629T22,3.9759993408712053E-4
20120629T23,4.509965508609633E-4
20120630T00,3.0779205501446665E-4
20120630T01,2.3167904719362378E-4
20120630T02,1.5653419306652094E-4
20120630T03,4.4518951117512057E-5
20120630T04,1.3626306303096983E-5
20120630T05,3.14477123461316E-5
20120630T06,1.0163835092678589E-4
20120630T07,4.200559017520894E-5
20120630T08,7.263857490288468E-5
20120630T09,4.004749567218878E-5
20120630T10,1.0290742556538837E-4
20120630T11,2.0480535202258642E-4
20120630T12,1.1163545690629437E-4
20120630T13,1.894017048694835E-5
20120630T14,3.103042529667254E-5
20120630T15,8.515275181345959E-5
20120630T16,6.70802289159901E-5
20120630T17,4.887975091092262E-5
20120630T18,2.726652643939746E-4
20120630T19,6.332702082056703E-4
20120630T20,0.0011933295815479265
20120630T21,0.0010017831982474484
20120630T22,7.65742882683455E-4
20120630T23,0.0013496826481230316
20120701T00,0.001322022250809927
20120701T01,7.357329672704963E-4
20120701T02,2.2442952042884856E-4
20120701T03,3.836607329400382E-5
20120701T04,8.854087258032241E-5
20120701T05,1.8705442763490337E-4
20120701T06,1.722611057721304E-4
20120701T07,3.9361053958766813E-4
20120701T08,3.1040164919017896E-4
20120701T09,3.538105941271104E-4
20120701T10,2.7599024884451405E-4
20120701T11,1.679240877956956E-4
20120701T12,2.098346780868819E-4
20120701T13,2.1212336118984533E-4
20120701T14,9.226370278941744E-5
20120701T15,4.851945331100766E-5
20120701T16,2.2560797660985997E-5
20120701T17,1.0819925753297259E-5
20120701T18,1.1281176455010938E-5
