system:index,total_evaporation_hourly
20110903T06,2.4205110878253972E-6
20110903T07,-4.848088389886903E-6
20110903T08,-1.0951881836653951E-4
20110903T09,-2.5909308495617844E-4
20110903T10,-3.3212966292973933E-4
20110903T11,-3.881219412921371E-4
20110903T12,-4.041183753034447E-4
20110903T13,-3.8762030976954165E-4
20110903T14,-3.5964341126493106E-4
20110903T15,-2.9843571939997644E-4
20110903T16,-2.0964672626172106E-4
20110903T17,-1.2297789387615387E-4
20110903T18,-4.257321638186408E-5
20110903T19,-1.5807104793094114E-5
20110903T20,-1.6025517823082844E-5
20110903T21,-1.8984327725444872E-5
20110903T22,-3.3309408467207096E-5
20110903T23,-3.826943198481379E-5
20110904T00,-3.101200017296321E-5
20110904T01,-2.585793791621939E-5
20110904T02,-2.464417566129367E-5
20110904T03,-2.369192598840924E-5
20110904T04,-1.871258620464768E-5
20110904T05,-1.5111408791553466E-5
20110904T06,-2.5126140917305385E-5
20110904T07,-6.0735207259355525E-5
20110904T08,-1.335740749808009E-4
20110904T09,-2.1954098201330826E-4
20110904T10,-2.4720208131987176E-4
20110904T11,-2.890673487705055E-4
20110904T12,-2.7845700510220427E-4
20110904T13,-2.4880725530729156E-4
20110904T14,-2.1099470117212594E-4
20110904T15,-1.7031055589661695E-4
20110904T16,-1.1292999595840371E-4
20110904T17,-7.056040273005963E-5
20110904T18,-3.36645575312662E-5
20110904T19,-1.4954954623924927E-5
20110904T20,-1.0391885135714789E-5
20110904T21,-8.658639668147766E-6
20110904T22,-8.346707702778207E-6
20110904T23,-7.436422811027915E-6
20110905T00,-1.0905100075575835E-5
20110905T01,-1.4246384863673768E-5
20110905T02,-1.827083218369352E-5
20110905T03,-2.545552480907382E-5
20110905T04,-2.7779575245424177E-5
20110905T05,-2.7120284707942837E-5
20110905T06,-4.6992163940502775E-5
20110905T07,-7.887379372019619E-5
20110905T08,-1.483887009540764E-4
20110905T09,-1.8795624444438154E-4
20110905T10,-2.204956608012404E-4
20110905T11,-2.4655465915276157E-4
20110905T12,-2.8215395032176485E-4
20110905T13,-3.2198215239176366E-4
20110905T14,-3.253118489538814E-4
20110905T15,-2.721517769447492E-4
20110905T16,-2.2451625550223112E-4
20110905T17,-1.5090651428569245E-4
20110905T18,-6.817601804552192E-5
20110905T19,-2.3728468948580926E-5
20110905T20,-2.1160958482683715E-5
20110905T21,-1.7942096192472324E-5
20110905T22,-1.552376154258761E-5
20110905T23,-1.4657681726057233E-5
20110906T00,-1.295890378062782E-5
20110906T01,-1.1493134748819763E-5
20110906T02,-9.871051226760007E-6
20110906T03,-8.924118065813966E-6
20110906T04,-8.114789698743655E-6
20110906T05,-8.093529620473698E-6
20110906T06,-2.069662352019244E-5
20110906T07,-5.007473715424407E-5
20110906T08,-1.1882524714546235E-4
20110906T09,-2.0974577014193802E-4
20110906T10,-2.6710920373794006E-4
20110906T11,-2.824602673221426E-4
20110906T12,-2.780178560023712E-4
20110906T13,-2.764090046464878E-4
20110906T14,-2.652154630963891E-4
20110906T15,-2.2704965561825568E-4
20110906T16,-1.8166579615651576E-4
20110906T17,-1.11192920057933E-4
20110906T18,-5.279061128818075E-5
20110906T19,-2.5797264540843912E-5
20110906T20,-2.7299719864937036E-5
20110906T21,-2.811977634685366E-5
20110906T22,-2.9002652507225292E-5
20110906T23,-3.164635356051874E-5
20110907T00,-3.4825771192515676E-5
20110907T01,-5.311355773736293E-5
20110907T02,-7.934776116335065E-5
20110907T03,-8.367260760547725E-5
20110907T04,-8.72154650171512E-5
20110907T05,-8.884008071120685E-5
20110907T06,-8.30745565048053E-5
20110907T07,-8.941973450333418E-5
20110907T08,-1.379983693965334E-4
20110907T09,-1.9736370004056692E-4
20110907T10,-2.2791720273338014E-4
20110907T11,-2.7201647365015375E-4
20110907T12,-2.6182287652094235E-4
20110907T13,-2.8140488358682563E-4
20110907T14,-2.349972009363638E-4
20110907T15,-1.9420115125869876E-4
20110907T16,-1.4459947087820072E-4
20110907T17,-9.487430753558298E-5
20110907T18,-4.694650960234626E-5
20110907T19,-2.294777738970798E-5
20110907T20,-2.2544246046634266E-5
20110907T21,-2.1167471212176553E-5
20110907T22,-1.9619616499182037E-5
20110907T23,-1.872743484623297E-5
20110908T00,-1.7999106109189684E-5
20110908T01,-1.7415986924334084E-5
20110908T02,-1.794046556225745E-5
20110908T03,-2.0453056745320366E-5
20110908T04,-2.4661605043914394E-5
20110908T05,-2.7576660749837906E-5
20110908T06,-3.3807843986653883E-5
20110908T07,-4.074009785712356E-5
20110908T08,-6.172963478990257E-5
20110908T09,-9.57564177568791E-5
20110908T10,-1.1727900910946364E-4
20110908T11,-1.7004774337128496E-4
20110908T12,-2.0211744459343767E-4
20110908T13,-1.7975698427180175E-4
20110908T14,-1.8280742430592105E-4
20110908T15,-1.4150741599289E-4
20110908T16,-9.568525104079063E-5
20110908T17,-5.696880075301975E-5
20110908T18,-3.57568495081382E-5
20110908T19,-2.2775229252712484E-5
20110908T20,-2.418556654383518E-5
20110908T21,-1.907303007669936E-5
20110908T22,-1.5714862036562493E-5
20110908T23,-1.2962759923900633E-5
20110909T00,-9.770357835022328E-6
20110909T01,-8.223613320076908E-6
20110909T02,-5.835088318719449E-6
20110909T03,-3.8523502746427485E-6
20110909T04,-2.6418579108868863E-6
20110909T05,-3.1914913123497413E-6
20110909T06,-6.896392940301966E-6
20110909T07,-1.679215623372772E-5
20110909T08,-4.7551790733169846E-5
20110909T09,-7.796051249649451E-5
20110909T10,-1.237989442409002E-4
20110909T11,-1.0006084177388028E-4
20110909T12,-1.3063555821339932E-4
20110909T13,-1.0970403648964265E-4
20110909T14,-1.1154824497454637E-4
20110909T15,-7.661400991433882E-5
20110909T16,-6.848556332376923E-5
20110909T17,-3.919160844528941E-5
20110909T18,-9.460054414747902E-6
20110909T19,4.113547758088681E-6
20110909T20,4.653247562330943E-6
20110909T21,5.3033357352723756E-6
20110909T22,5.647672897173426E-6
20110909T23,5.950454606739472E-6
20110910T00,7.801808930005041E-6
20110910T01,1.0066647549777581E-5
20110910T02,9.503941765144173E-6
20110910T03,8.912671703697613E-6
20110910T04,1.0883623279555807E-5
20110910T05,1.2178346825133716E-5
20110910T06,4.433043998967278E-6
20110910T07,-1.7458931189655493E-5
20110910T08,-9.560747273593676E-5
20110910T09,-1.9589877436396869E-4
20110910T10,-2.8580816468533945E-4
20110910T11,-3.494187410307686E-4
20110910T12,-3.944316251369106E-4
20110910T13,-3.913363960927768E-4
20110910T14,-3.7132124451267224E-4
20110910T15,-3.199796104965289E-4
20110910T16,-2.3085579442736598E-4
20110910T17,-1.2287932524077626E-4
20110910T18,-4.140721498912468E-5
20110910T19,-1.438046379618145E-5
20110910T20,-1.3370414651792619E-5
20110910T21,-1.4994647612601101E-5
20110910T22,-1.7398789293541657E-5
20110910T23,-1.8242405301256274E-5
20110911T00,-1.5154816712103084E-5
20110911T01,-1.041002749429902E-5
20110911T02,-6.23451605123139E-6
20110911T03,-2.9368442121832597E-6
20110911T04,2.0877864088977727E-6
20110911T05,4.633990654379684E-6
20110911T06,-3.196965915550308E-6
20110911T07,-3.5516163525731554E-5
20110911T08,-6.066757485214975E-5
20110911T09,-1.7498508182135997E-4
20110911T10,-2.102598166047558E-4
20110911T11,-2.0886683406869645E-4
20110911T12,-1.8882249675347004E-4
20110911T13,-1.5029178346069946E-4
20110911T14,-1.4215682785593078E-4
20110911T15,-1.576937081706687E-4
20110911T16,-1.2567982258953524E-4
20110911T17,-7.972333079221019E-5
20110911T18,-4.7019265455148434E-5
20110911T19,-2.9720328984806336E-5
20110911T20,-3.369458482623028E-5
20110911T21,-2.6600823657198587E-5
20110911T22,-1.4934735621773856E-5
20110911T23,-5.512434165654325E-6
20110912T00,-3.4081157923397815E-6
20110912T01,-3.785108603393475E-6
20110912T02,-1.3588770017187559E-6
20110912T03,1.1583295715677473E-7
20110912T04,2.843458117045349E-6
20110912T05,3.202357007989889E-6
20110912T06,-1.9129687586747463E-5
20110912T07,-7.465886208745144E-5
20110912T08,-1.721464673006799E-4
20110912T09,-2.3203878399126368E-4
20110912T10,-2.67367658272258E-4
20110912T11,-3.319863438116599E-4
20110912T12,-3.8300722836154754E-4
20110912T13,-3.8591212971418143E-4
20110912T14,-3.390685616131014E-4
20110912T15,-2.5216549442549707E-4
20110912T16,-1.6295183611042568E-4
20110912T17,-8.766032436204E-5
20110912T18,-3.792039388953847E-5
20110912T19,-1.7907443288403275E-5
20110912T20,-1.7514376915770383E-5
20110912T21,-1.6256223972039985E-5
20110912T22,-1.554580578501753E-5
20110912T23,-1.376288646755244E-5
20110913T00,-1.3421879100794876E-5
20110913T01,-1.1328374472610383E-5
20110913T02,-1.2056530990287722E-5
20110913T03,-1.3769831334060912E-5
20110913T04,-1.5115773872905182E-5
20110913T05,-1.619601121038664E-5
20110913T06,-2.0578666275501942E-5
20110913T07,-3.9306706378485916E-5
20110913T08,-7.204754169350255E-5
20110913T09,-1.1256456040516683E-4
20110913T10,-1.7265862027777406E-4
20110913T11,-2.1644265230944863E-4
20110913T12,-2.726156029800314E-4
20110913T13,-2.487737527432484E-4
20110913T14,-2.0999006381832908E-4
20110913T15,-1.8354473965779031E-4
20110913T16,-1.364130822329087E-4
20110913T17,-7.815450933779797E-5
20110913T18,-3.324993462126083E-5
20110913T19,-1.668950997597048E-5
20110913T20,-1.670510293267334E-5
20110913T21,-1.640630059942538E-5
20110913T22,-1.548717075103553E-5
20110913T23,-1.4252644747081501E-5
20110914T00,-1.258230294232308E-5
20110914T01,-1.0788158739903928E-5
20110914T02,-1.0235980056490176E-5
20110914T03,-1.0747756600065294E-5
20110914T04,-8.652264098108304E-6
20110914T05,-6.192631160571506E-6
20110914T06,-8.417089035435487E-6
20110914T07,-3.394413209964607E-5
20110914T08,-1.0619870140999369E-4
20110914T09,-1.7123704794350182E-4
20110914T10,-2.3420351340460832E-4
20110914T11,-2.645211942092667E-4
20110914T12,-3.05446277362564E-4
20110914T13,-3.0366775858184196E-4
20110914T14,-2.8703265320107174E-4
20110914T15,-2.313043243734749E-4
20110914T16,-1.653888226076134E-4
20110914T17,-9.217269743787092E-5
20110914T18,-2.8144386668992927E-5
20110914T19,-1.0351421835280587E-5
20110914T20,-6.15663269741711E-6
20110914T21,-3.371353494846005E-6
20110914T22,-1.8244519112303752E-6
20110914T23,-7.401450693500393E-7
20110915T00,-9.81535400282254E-8
20110915T01,3.8917266972004474E-7
20110915T02,1.2414548551241008E-7
20110915T03,6.967302104062183E-7
20110915T04,1.1560077295925652E-6
20110915T05,1.387378153181609E-6
20110915T06,-9.193923565270747E-8
20110915T07,-5.30692389199198E-6
20110915T08,-5.327243844081027E-5
20110915T09,-1.5746238781551747E-4
20110915T10,-2.36547730408741E-4
20110915T11,-2.8748101131158E-4
20110915T12,-3.193611462581589E-4
20110915T13,-3.212588582000309E-4
20110915T14,-2.965520170259488E-4
20110915T15,-2.3886715327819965E-4
20110915T16,-1.666707009801944E-4
20110915T17,-8.219177883497951E-5
20110915T18,-2.0567652808282936E-5
20110915T19,-7.967040721522773E-6
20110915T20,-7.298647342690559E-6
20110915T21,-5.93679788388206E-6
20110915T22,-5.003491685652977E-6
20110915T23,-4.111354120420306E-6
20110916T00,-3.4898550282685117E-6
20110916T01,-2.462012717069527E-6
20110916T02,-1.5902546443327199E-6
20110916T03,-8.969055100166882E-7
20110916T04,-4.5054217789344275E-7
20110916T05,-1.311036849652223E-7
20110916T06,-3.3003720356608374E-6
20110916T07,-1.801965394793469E-5
20110916T08,-7.640637076264869E-5
20110916T09,-1.7566457528423495E-4
20110916T10,-2.5391450937685335E-4
20110916T11,-3.09480669875938E-4
20110916T12,-3.281956346973957E-4
20110916T13,-2.8419483017560625E-4
20110916T14,-2.00956327645587E-4
20110916T15,-1.5444691324644988E-4
20110916T16,-1.0799577278105579E-4
20110916T17,-5.795255203595027E-5
20110916T18,-1.6199736307429096E-5
20110916T19,-9.520137981014008E-6
20110916T20,-9.29576791123109E-6
20110916T21,-8.106520945633045E-6
20110916T22,-5.160035012933041E-6
20110916T23,-4.042483103497806E-6
20110917T00,-5.820441579053333E-6
20110917T01,-9.35440326793635E-6
20110917T02,-6.699982794145194E-6
20110917T03,-2.1346483364569953E-6
20110917T04,-2.5992075895579926E-6
20110917T05,-1.6802407780007263E-6
20110917T06,-5.625402652862582E-6
20110917T07,-3.0402179402332963E-5
20110917T08,-7.655805769696519E-5
20110917T09,-1.3791464014456411E-4
20110917T10,-1.5586376231538232E-4
20110917T11,-1.6650138818081865E-4
20110917T12,-1.926619860398686E-4
20110917T13,-2.3239718329785E-4
20110917T14,-2.3744176893204102E-4
20110917T15,-1.7721508607356092E-4
20110917T16,-1.3784302622658285E-4
20110917T17,-7.378064395109336E-5
20110917T18,-2.6424970926891586E-5
20110917T19,-1.7388676396830924E-5
20110917T20,-1.5879373050834596E-5
20110917T21,-1.4783209165640802E-5
20110917T22,-1.552866455717922E-5
20110917T23,-1.6733689565514715E-5
20110918T00,-2.1175473791438438E-5
20110918T01,-2.8950941805148825E-5
20110918T02,-3.592888465740542E-5
20110918T03,-4.2380971880560314E-5
20110918T04,-4.249118994632833E-5
20110918T05,-4.10862219808301E-5
20110918T06,-4.7884049441133E-5
20110918T07,-6.638693655829995E-5
20110918T08,-1.2684841346873477E-4
20110918T09,-1.7892932510069022E-4
20110918T10,-2.759337442200852E-4
20110918T11,-2.5425785880425365E-4
20110918T12,-2.540709664083584E-4
20110918T13,-2.511737506815264E-4
20110918T14,-2.3664808638424058E-4
20110918T15,-2.0145951256945443E-4
20110918T16,-1.521536222175348E-4
20110918T17,-8.86598329401102E-5
20110918T18,-3.23069404471603E-5
20110918T19,-1.4108082931343985E-5
20110918T20,-1.5033710712428704E-5
20110918T21,-1.7469544246005063E-5
20110918T22,-2.027885856377054E-5
20110918T23,-2.0094499572887674E-5
20110919T00,-2.3165713709238362E-5
20110919T01,-2.2136220854177834E-5
20110919T02,-2.298689090208189E-5
20110919T03,-2.383330388200149E-5
20110919T04,-2.325695988641138E-5
20110919T05,-2.3012282663825756E-5
20110919T06,-2.2812702055099037E-5
20110919T07,-3.406134014265891E-5
20110919T08,-7.913501254215147E-5
20110919T09,-1.2670534447157677E-4
20110919T10,-1.8816072154756582E-4
20110919T11,-2.1721167448156834E-4
20110919T12,-2.3681961057606677E-4
20110919T13,-2.3802858126734797E-4
20110919T14,-2.2192914256766958E-4
20110919T15,-1.8644464081631176E-4
20110919T16,-1.2758155241480193E-4
20110919T17,-7.169762568870347E-5
20110919T18,-2.0768205004277387E-5
20110919T19,-6.181140374679009E-6
20110919T20,-5.633763548001869E-6
20110919T21,-2.503700414182621E-6
20110919T22,-1.184669009494973E-6
20110919T23,4.2398710735945385E-8
20110920T00,1.2922980861514846E-6
20110920T01,2.577345928148593E-6
20110920T02,2.8541317677248853E-6
20110920T03,2.736105817317704E-6
20110920T04,1.0561661917371645E-6
20110920T05,1.4663752965303328E-6
20110920T06,-1.302577825940289E-6
20110920T07,-8.137820587936524E-6
20110920T08,-4.107117881448509E-5
20110920T09,-1.0020444592432237E-4
20110920T10,-1.5504107174378945E-4
20110920T11,-1.9829668981818536E-4
20110920T12,-1.9690468598686038E-4
20110920T13,-1.8516858305158047E-4
20110920T14,-1.9579914178548857E-4
20110920T15,-1.551476434176255E-4
20110920T16,-9.98301029800657E-5
20110920T17,-4.797442370472375E-5
20110920T18,-1.1178276646954875E-5
20110920T19,-3.2412040206112534E-6
20110920T20,-1.053692047255914E-6
20110920T21,2.442654059161667E-7
20110920T22,1.7377612063451725E-6
20110920T23,2.9244422694288844E-6
20110921T00,2.8774151466596056E-6
20110921T01,2.57962907234404E-6
20110921T02,2.58646191217652E-6
20110921T03,2.6888048317219887E-6
20110921T04,2.712299932781169E-6
20110921T05,2.3414442060087225E-6
20110921T06,1.7518065203407955E-6
20110921T07,-2.983874100315731E-6
20110921T08,-4.1156214195482535E-5
20110921T09,-1.1484732230795174E-4
20110921T10,-1.9356369437048174E-4
20110921T11,-2.560375045304707E-4
20110921T12,-2.8149580665277673E-4
20110921T13,-2.683505586114304E-4
20110921T14,-2.377789122589356E-4
20110921T15,-1.7872782562460256E-4
20110921T16,-1.2117798885237665E-4
20110921T17,-5.614523489008053E-5
20110921T18,-1.1259757740310158E-5
20110921T19,-5.2842229897069155E-6
20110921T20,-2.8334226849236237E-6
20110921T21,-9.155180124144676E-7
20110921T22,5.15897434144333E-7
20110921T23,9.952558201069627E-7
20110922T00,1.4838005447385005E-7
20110922T01,-4.934402749988409E-7
20110922T02,-7.370836589603846E-7
20110922T03,6.613040966530054E-8
20110922T04,-5.254725141790115E-7
20110922T05,-1.4581453268726683E-6
20110922T06,-5.05119351644574E-6
20110922T07,-1.3124831869362182E-5
20110922T08,-3.803868307727242E-5
20110922T09,-1.0748423643893999E-4
20110922T10,-1.6451836351324625E-4
20110922T11,-2.065482794522728E-4
20110922T12,-2.0299138970604456E-4
20110922T13,-1.897063550006835E-4
20110922T14,-1.7314043824433894E-4
20110922T15,-1.5914515826281133E-4
20110922T16,-1.077529669713076E-4
20110922T17,-5.0131444493222995E-5
20110922T18,-1.4324145914905007E-5
20110922T19,-5.329926545903666E-6
20110922T20,-4.3531372380308494E-6
20110922T21,-2.375790654222641E-6
20110922T22,-1.5170673570253889E-6
20110922T23,-4.4276052903543905E-7
20110923T00,2.232761637006447E-7
20110923T01,6.051699172864142E-7
20110923T02,1.1014628848929114E-6
20110923T03,1.007244099045982E-6
20110923T04,9.30111141664656E-7
20110923T05,6.448684275013536E-7
20110923T06,2.431289128618386E-7
20110923T07,-2.8911328812395505E-6
20110923T08,-3.151569085922481E-5
20110923T09,-1.0344171476751745E-4
20110923T10,-1.8252595497118574E-4
20110923T11,-2.4246088652856115E-4
20110923T12,-2.5873764098016574E-4
20110923T13,-2.494695726812932E-4
20110923T14,-2.2730259084497402E-4
20110923T15,-1.8420603457593336E-4
20110923T16,-1.2680330417877804E-4
20110923T17,-5.469819018754092E-5
20110923T18,-1.2037921175374072E-5
20110923T19,-5.089682860446522E-6
20110923T20,-5.047910611507611E-6
20110923T21,-4.4757369888495775E-6
20110923T22,-3.4449423237887627E-6
20110923T23,-2.9261968881886094E-6
20110924T00,-2.13275195998043E-6
20110924T01,-2.0252166944790394E-6
20110924T02,-1.0255426838023595E-6
20110924T03,-3.567865857300674E-7
20110924T04,1.5674648417008517E-7
20110924T05,8.722479026568382E-7
20110924T06,1.9981760115578567E-7
20110924T07,-9.258120870360221E-6
20110924T08,-4.048207576987653E-5
20110924T09,-1.412074106469575E-4
20110924T10,-2.1405006807151942E-4
20110924T11,-2.713321534309272E-4
20110924T12,-3.0394090161351594E-4
20110924T13,-3.0524636131781005E-4
20110924T14,-2.791274106697958E-4
20110924T15,-2.1103245531210545E-4
20110924T16,-1.2373077694751626E-4
20110924T17,-4.495303954063734E-5
20110924T18,-3.2536117719633963E-6
20110924T19,1.1697771253978107E-7
20110924T20,6.099765909972492E-7
20110924T21,1.6928645854946381E-6
20110924T22,2.0374669175110765E-6
20110924T23,2.2557273707007243E-6
20110925T00,2.3962292336499463E-6
20110925T01,2.5027759644150775E-6
20110925T02,2.711886771248956E-6
20110925T03,2.930558048648574E-6
20110925T04,3.140418883043323E-6
20110925T05,3.241771551558012E-6
20110925T06,2.97903204034463E-6
20110925T07,-1.2723043475304757E-7
20110925T08,-5.3895126057484465E-6
20110925T09,-1.2915506782441825E-4
20110925T10,-2.198282521738523E-4
20110925T11,-2.770282987654975E-4
20110925T12,-3.076718217859295E-4
20110925T13,-3.0657208505126466E-4
20110925T14,-2.7447971995038213E-4
20110925T15,-2.1533575238730468E-4
20110925T16,-1.3179224617218663E-4
20110925T17,-4.5477645854811694E-5
20110925T18,-3.2632632009587164E-6
20110925T19,-3.321213365031026E-7
20110925T20,9.296186152183585E-7
20110925T21,2.392598055082392E-6
20110925T22,3.087255244827574E-6
20110925T23,3.5638279224103552E-6
20110926T00,3.7812491596101035E-6
20110926T01,3.984739469311105E-6
20110926T02,3.992883377702991E-6
20110926T03,3.834499906079476E-6
20110926T04,3.6467191988534998E-6
20110926T05,3.5358765594222316E-6
20110926T06,3.006003200638485E-6
20110926T07,-1.4683449958818306E-6
20110926T08,-1.10389387812973E-5
20110926T09,-1.4813566526083205E-4
20110926T10,-2.2418134141590558E-4
20110926T11,-2.8188056636117647E-4
20110926T12,-2.945361065505783E-4
20110926T13,-2.7436774437081734E-4
20110926T14,-2.045311356671613E-4
20110926T15,-1.7207911410710327E-4
20110926T16,-1.0568903625670018E-4
20110926T17,-3.7394971289827127E-5
20110926T18,-3.6225322833954068E-6
20110926T19,-4.1248565166814267E-7
20110926T20,7.089896096969338E-7
20110926T21,2.4732059900024054E-6
20110926T22,3.2600547234049255E-6
20110926T23,3.146721584340091E-6
20110927T00,3.38067926533327E-6
20110927T01,2.773292885997173E-6
20110927T02,3.0086562330519045E-6
20110927T03,3.248803167172171E-6
20110927T04,3.61284909282515E-6
20110927T05,3.7231976183990222E-6
20110927T06,3.668326286363292E-6
20110927T07,-1.3811888010623591E-6
20110927T08,-1.001645077711698E-5
20110927T09,-1.4330587825295643E-4
20110927T10,-2.266061321277893E-4
20110927T11,-2.830712574725234E-4
20110927T12,-3.0839451845568694E-4
20110927T13,-3.045603140649332E-4
20110927T14,-2.651038908373023E-4
20110927T15,-2.024053009768106E-4
20110927T16,-1.227775951673467E-4
20110927T17,-4.3738338328909465E-5
20110927T18,-7.581348627526587E-6
20110927T19,-6.6700210385861595E-6
20110927T20,-4.210010770556916E-6
20110927T21,-1.748645293706065E-6
20110927T22,4.932261812650224E-7
20110927T23,3.4849875185307334E-6
20110928T00,4.927973344312019E-6
20110928T01,5.925390018301859E-6
20110928T02,7.1965403907422065E-6
20110928T03,9.49966080055628E-6
20110928T04,1.1646218328622036E-5
20110928T05,1.3401121541743949E-5
20110928T06,1.2828658232760117E-5
20110928T07,-1.4844833500052205E-5
20110928T08,-6.9602312422273E-5
20110928T09,-1.4793254595409574E-4
20110928T10,-2.2345242869586916E-4
20110928T11,-2.797279010649336E-4
20110928T12,-3.1526211771998433E-4
20110928T13,-3.164339341079559E-4
20110928T14,-2.850635873183317E-4
20110928T15,-2.2498039896309396E-4
20110928T16,-1.360508083209995E-4
20110928T17,-4.860768468245123E-5
20110928T18,-9.97876005032591E-6
20110928T19,-1.0281486877076669E-5
20110928T20,-7.753093518920842E-6
20110928T21,-5.392500101501745E-6
20110928T22,-2.9859420547967577E-6
20110928T23,-3.3049770034310295E-7
20110929T00,1.8734445254603395E-6
20110929T01,3.462150294869533E-6
20110929T02,5.272660699834177E-6
20110929T03,9.003393655625057E-6
20110929T04,1.100428561436056E-5
20110929T05,1.2553909816644124E-5
20110929T06,1.2253984151606307E-5
20110929T07,-6.764475192853871E-6
20110929T08,-5.046810072118542E-5
20110929T09,-1.4266967832776145E-4
20110929T10,-2.154074503644694E-4
20110929T11,-2.660483344548424E-4
20110929T12,-2.975146721960574E-4
20110929T13,-2.994907909935214E-4
20110929T14,-2.70438151481953E-4
20110929T15,-2.1347634154793494E-4
20110929T16,-1.2869366050527464E-4
20110929T17,-4.4368448730062425E-5
20110929T18,-8.999602518819252E-6
20110929T19,-8.608409596025303E-6
20110929T20,-6.665831898064581E-6
20110929T21,-4.832011303037615E-6
20110929T22,-3.0020973358371364E-6
20110929T23,-1.6283720988950537E-6
20110930T00,-1.3440070640075715E-7
20110930T01,1.0208236042087169E-6
20110930T02,1.3927211901923004E-6
20110930T03,1.430116548260789E-6
20110930T04,1.7237791868669772E-6
20110930T05,2.139756528714039E-6
20110930T06,1.7684573045389893E-6
20110930T07,-8.428173633240083E-6
20110930T08,-3.427897924132171E-5
20110930T09,-1.3902682637066533E-4
20110930T10,-2.09045662338193E-4
20110930T11,-2.5832411090844285E-4
20110930T12,-2.8466941627849516E-4
20110930T13,-2.8189538388788616E-4
20110930T14,-2.495030458551973E-4
20110930T15,-1.9099687600765725E-4
20110930T16,-1.1033656520434272E-4
20110930T17,-3.2291906579340366E-5
20110930T18,-2.5309438820301505E-6
20110930T19,-1.2750907198851996E-6
20110930T20,7.675803062264284E-8
20110930T21,1.2670847246460534E-6
20110930T22,2.154124229273641E-6
20110930T23,2.587906281573227E-6
20111001T00,2.812752591599041E-6
20111001T01,3.0068516675330277E-6
20111001T02,3.1428796231525277E-6
20111001T03,3.1564224045974533E-6
20111001T04,3.1497303062371554E-6
20111001T05,3.1090336521422942E-6
20111001T06,2.818789571508968E-6
20111001T07,-5.268492114092363E-7
20111001T08,-6.712917087929682E-6
20111001T09,-1.0984899676566696E-4
20111001T10,-2.0495067376932578E-4
20111001T11,-2.5804605836567856E-4
20111001T12,-2.849948012659987E-4
20111001T13,-2.827098308321452E-4
20111001T14,-2.4980544351347483E-4
20111001T15,-1.9169336029163121E-4
20111001T16,-1.0874667329297991E-4
20111001T17,-3.0267248591647017E-5
20111001T18,-2.1766576976031514E-6
20111001T19,-6.945562772208223E-7
20111001T20,2.8736886763894086E-7
20111001T21,1.671357693761599E-6
20111001T22,2.6435427471254654E-6
20111001T23,2.8920856621584588E-6
20111002T00,2.974843186643435E-6
20111002T01,2.952566702764433E-6
20111002T02,2.9241351088322352E-6
20111002T03,2.8855354224104947E-6
20111002T04,2.8805321662133534E-6
20111002T05,2.8883910618489958E-6
20111002T06,2.5586384535547435E-6
20111002T07,-9.872251012803952E-7
20111002T08,-5.962325417026456E-6
20111002T09,-1.0225436516954035E-4
20111002T10,-2.009343657470391E-4
20111002T11,-2.519381054946192E-4
20111002T12,-2.777674142383123E-4
20111002T13,-2.738761809547045E-4
20111002T14,-2.4003244101714608E-4
20111002T15,-1.8099627242424386E-4
20111002T16,-1.005907507203087E-4
20111002T17,-2.7407519931905903E-5
20111002T18,-2.2254884160407122E-6
20111002T19,-1.039426116101877E-6
20111002T20,1.7877487920258455E-7
20111002T21,1.8190811146904957E-6
20111002T22,2.6288816832528106E-6
20111002T23,2.993192849469211E-6
20111003T00,3.1141629482592273E-6
20111003T01,3.3145917844118544E-6
20111003T02,3.5102325436738603E-6
20111003T03,3.615811171528774E-6
20111003T04,4.0977304839140835E-6
20111003T05,4.540088458767689E-6
20111003T06,4.5540952269864186E-6
20111003T07,3.154417005996388E-7
20111003T08,-6.665485423668972E-6
20111003T09,-1.0753174541206782E-4
20111003T10,-1.9501967895007145E-4
20111003T11,-2.531296415930905E-4
20111003T12,-2.815808473373052E-4
20111003T13,-2.77112755655657E-4
20111003T14,-2.48147119382241E-4
20111003T15,-1.9207842000057692E-4
20111003T16,-1.1034978620455172E-4
20111003T17,-3.370781638980334E-5
20111003T18,-7.057440741521217E-6
20111003T19,-6.063662521940226E-6
20111003T20,-3.6506719856596425E-6
20111003T21,-2.475235837665312E-6
20111003T22,-1.7319042548577164E-6
20111003T23,-8.947808714436271E-7
20111004T00,-2.2034606176239E-8
20111004T01,7.202878674844297E-7
20111004T02,1.1608905875183412E-6
20111004T03,1.5460673227219782E-6
20111004T04,1.7473320846317846E-6
20111004T05,1.8016486993351531E-6
20111004T06,1.2681645497246166E-6
20111004T07,-1.0470827245270662E-5
20111004T08,-5.4692954362511765E-5
20111004T09,-1.2690573706531519E-4
20111004T10,-1.8650118532678674E-4
20111004T11,-2.2093178377009356E-4
20111004T12,-2.3197133005285495E-4
20111004T13,-2.252358150027507E-4
20111004T14,-1.8072285895025228E-4
20111004T15,-1.3192444291990844E-4
20111004T16,-7.171001139190791E-5
20111004T17,-2.7434981791227403E-5
20111004T18,-1.014453570139393E-5
20111004T19,-7.389455261009781E-6
20111004T20,-6.182758297341125E-6
20111004T21,-5.2314448001919185E-6
20111004T22,-5.168599473898092E-6
20111004T23,-5.2085977350428306E-6
20111005T00,-5.2752462294116485E-6
