system:index,temperature_2m
19800204T17,278.1149710208294
19800204T18,278.0702330407076
19800204T19,278.39669105607004
19800204T20,278.79111836522054
19800204T21,279.4323213910801
19800204T22,280.37220959367767
19800204T23,281.34712862858396
19800205T00,282.0017409265542
19800205T01,282.22620764978626
19800205T02,282.2523869127041
19800205T03,281.93184964426325
19800205T04,281.367998365855
19800205T05,280.97205221880114
19800205T06,280.65837371364574
19800205T07,280.6058631833375
19800205T08,280.3708167486592
19800205T09,280.27517197738274
19800205T10,280.48682494664945
19800205T11,280.59521852568895
19800205T12,281.0094708288873
19800205T13,281.10957203626117
19800205T14,280.91140197137133
19800205T15,280.6828160091574
19800205T16,280.43720480988304
19800205T17,280.0809016380838
19800205T18,279.81047837439246
19800205T19,279.7859604060759
19800205T20,279.71149477649806
19800205T21,279.51012529206946
19800205T22,279.397657585875
19800205T23,279.21776009914186
19800206T00,279.22000130921424
19800206T01,279.16110057627213
19800206T02,278.9982207099641
19800206T03,278.6270924908497
19800206T04,278.2786474897164
19800206T05,277.98443672370337
19800206T06,277.77051515482873
19800206T07,277.88792624526457
19800206T08,277.9378403217244
19800206T09,278.2817653733479
19800206T10,278.73461933913916
19800206T11,279.6751932414523
19800206T12,280.2069392908357
19800206T13,280.5331052960763
19800206T14,280.6092913017865
19800206T15,280.3878048350104
19800206T16,279.8505466904046
19800206T17,279.2065568080537
19800206T18,278.80486609519915
19800206T19,278.79718036119823
19800206T20,278.61900275436426
19800206T21,278.4491395568142
19800206T22,278.3842494154677
19800206T23,278.5531561657431
19800207T00,278.76393584186695
19800207T01,278.7255569609642
19800207T02,278.4307280655169
19800207T03,278.3488320034151
19800207T04,278.14759184810873
19800207T05,277.97324187325495
19800207T06,277.81145146945903
19800207T07,277.95434512708556
19800207T08,277.953157713664
19800207T09,278.0437635843914
19800207T10,278.3025854745137
19800207T11,278.66129560090826
19800207T12,279.03267768749714
19800207T13,279.23218547202043
19800207T14,279.0185520638332
19800207T15,278.58050616507904
19800207T16,278.1712558252787
19800207T17,277.79669085214715
19800207T18,277.4234289667668
19800207T19,277.0341187375434
19800207T20,276.77851367552705
19800207T21,276.37379639436347
19800207T22,276.17746005240576
19800207T23,276.01971353229493
19800208T00,275.75074249233563
19800208T01,275.7412284008829
19800208T02,275.7346960266608
19800208T03,275.759879406885
19800208T04,275.77537611043147
19800208T05,275.9410284084345
19800208T06,275.89091585914326
19800208T07,276.43987962049687
19800208T08,276.7211650341259
19800208T09,277.7305042957518
19800208T10,279.02782456943555
19800208T11,280.1170836357842
19800208T12,281.16885490813314
19800208T13,281.76891697320605
19800208T14,282.2235730420314
19800208T15,282.1811682150002
19800208T16,281.3884964586146
19800208T17,279.7171869524996
19800208T18,278.4639366666868
19800208T19,277.9465757801726
19800208T20,277.2554498134018
19800208T21,276.7180529140352
19800208T22,276.2411250387628
19800208T23,276.1268169681549
19800209T00,276.2007161978222
19800209T01,276.2169997289895
19800209T02,276.22610039208735
19800209T03,276.33345989642237
19800209T04,276.6296641463772
19800209T05,276.98699446416015
19800209T06,277.5527227288053
19800209T07,278.36182825009854
19800209T08,279.1615375763424
19800209T09,280.4205250333986
19800209T10,281.8336607342676
19800209T11,283.2268310076966
19800209T12,284.2387479669454
19800209T13,284.9573205167544
19800209T14,285.1837093017199
19800209T15,284.7732515440696
19800209T16,283.7522207222389
19800209T17,282.2886101221833
19800209T18,281.44731847905945
19800209T19,280.8609526500661
19800209T20,280.5226268737908
19800209T21,280.2908841025608
19800209T22,280.0935282315945
19800209T23,279.9394202630854
19800210T00,279.90822882711427
19800210T01,279.819952893844
19800210T02,279.68827075516197
