system:index,temperature_2m
20110104T19,268.4861627118443
20110104T20,268.1243230823505
20110104T21,267.9011994428043
20110104T22,267.57351511302545
20110104T23,267.3816049595835
20110105T00,267.3000341660916
20110105T01,266.97078968012545
20110105T02,266.64062615386814
20110105T03,265.8904947293597
20110105T04,265.20845207449787
20110105T05,264.9837268643943
20110105T06,265.01327198367386
20110105T07,265.40681601851946
20110105T08,265.5770279631977
20110105T09,266.8055876132177
20110105T10,268.72158017802803
20110105T11,270.58099971872207
20110105T12,272.19813587025646
20110105T13,273.2350171815055
20110105T14,273.63336261167467
20110105T15,273.4098525040762
20110105T16,273.070627097966
20110105T17,273.5857813036949
20110105T18,274.3214830622333
20110105T19,274.5835321907313
20110105T20,275.05331039503744
20110105T21,275.36942480798797
20110105T22,275.6218735708664
20110105T23,275.9921880077132
20110106T00,276.3193442737192
20110106T01,276.6309056227002
20110106T02,276.9039365384948
20110106T03,277.1055299977979
20110106T04,277.29661268038444
20110106T05,277.518262393867
20110106T06,277.8761833317633
20110106T07,278.31894235590926
20110106T08,278.4377278272534
20110106T09,278.54457960902755
20110106T10,278.72658000763386
20110106T11,278.8908949608792
20110106T12,279.1066507868651
20110106T13,279.4062545217634
20110106T14,279.60158168480456
20110106T15,279.7449984664085
20110106T16,279.9695424959267
20110106T17,280.20938582672835
20110106T18,280.30305161495335
20110106T19,280.72251772290764
20110106T20,280.7304874077602
20110106T21,280.68622992423224
20110106T22,280.7088230671309
20110106T23,280.7019247113599
20110107T00,280.68778351672773
20110107T01,280.73034418920946
20110107T02,280.6818551595697
20110107T03,280.65906384198064
20110107T04,280.4898053856692
20110107T05,280.20785279763226
20110107T06,279.9652768307664
20110107T07,280.3381501265597
20110107T08,280.41641796965393
20110107T09,280.6148714512349
20110107T10,280.9122354000688
20110107T11,281.1444232705443
20110107T12,281.220030927976
20110107T13,281.51229974403617
20110107T14,281.7040037617392
20110107T15,281.7744777687258
20110107T16,281.8888221249052
20110107T17,282.02944153675736
20110107T18,282.18426817289605
20110107T19,282.50728877982357
20110107T20,282.33712813891833
20110107T21,282.20727961690585
20110107T22,282.1203630662173
20110107T23,281.99797074494063
20110108T00,281.9783540610183
20110108T01,282.03128621606845
20110108T02,282.13914560023153
20110108T03,282.12589111964996
20110108T04,281.90441104638427
20110108T05,281.6528608294849
20110108T06,281.56499752944933
20110108T07,281.27461779995406
20110108T08,281.3176057953617
20110108T09,281.80010902849426
20110108T10,282.59831434066257
20110108T11,283.5043943575085
20110108T12,284.0870979404837
20110108T13,284.2695338643922
20110108T14,284.1507252418381
20110108T15,283.7608767364817
20110108T16,283.0080840390698
20110108T17,282.5803146653065
20110108T18,282.31850175392213
20110108T19,282.55316754241596
20110108T20,282.49774086011325
20110108T21,282.35113968978476
20110108T22,282.2199827551839
20110108T23,282.20371722970185
20110109T00,282.17521806250124
20110109T01,282.1258819543884
20110109T02,282.0061187707684
20110109T03,281.75171371513244
20110109T04,281.5988261647949
20110109T05,281.39407993134733
20110109T06,281.1173471868701
20110109T07,280.12933919388644
20110109T08,279.2954896976153
20110109T09,278.55513649742045
20110109T10,277.7546120140915
20110109T11,277.22039149969976
20110109T12,277.02000525072793
20110109T13,277.01628702321784
20110109T14,277.02675929904177
20110109T15,276.91266659908007
20110109T16,276.4530064868782
20110109T17,275.8738314081816
20110109T18,275.4300661273288
20110109T19,274.94096780139483
20110109T20,274.33163970528176
20110109T21,273.7144667211683
20110109T22,273.15031667638686
20110109T23,272.92538166525765
20110110T00,272.69704793256284
20110110T01,272.4722800071122
20110110T02,272.36673854521393
20110110T03,272.218382980162
20110110T04,271.9790045209765
20110110T05,271.652893739127
20110110T06,271.61377789593763
20110110T07,272.1817783805736
20110110T08,272.25296267968423
20110110T09,273.16357909344686
20110110T10,273.924650204444
20110110T11,274.56051105305414
20110110T12,275.19224937338277
20110110T13,275.50607413272525
20110110T14,275.57515432302785
20110110T15,275.2741358973904
20110110T16,274.5077666044753
20110110T17,273.81973754340925
20110110T18,273.3521511418904
20110110T19,273.316487134816
20110110T20,272.89679086050336
20110110T21,272.7653022430957
20110110T22,272.7117506915627
20110110T23,272.74710894264194
20110111T00,272.7720333377106
20110111T01,273.0104522884314
20110111T02,273.12204060129426
20110111T03,273.35684353110895
20110111T04,273.49296929523337
20110111T05,273.66328295379657
20110111T06,273.86483098329666
20110111T07,273.8909479929501
20110111T08,274.1401684084609
20110111T09,275.0001047425242
20110111T10,275.9982579122808
20110111T11,276.68723899841876
20110111T12,276.6444623304636
20110111T13,276.4732472668281
20110111T14,276.6870477776627
20110111T15,276.97776209681666
20110111T16,277.2200973212697
20110111T17,277.49998400121444
20110111T18,277.5965187968105
20110111T19,277.3168012344812
20110111T20,277.2162030275786
20110111T21,277.2671022478223
20110111T22,277.3551681232726
20110111T23,277.3135062339282
20110112T00,277.117318613895
20110112T01,276.8489728794576
20110112T02,276.5673157317736
20110112T03,276.304963277407
20110112T04,276.0325340871413
20110112T05,275.8439050080917
20110112T06,275.7261279029822
20110112T07,276.10666291467516
20110112T08,276.0515209549981
20110112T09,276.2473633148072
20110112T10,276.48446673733656
20110112T11,276.62314007870316
20110112T12,276.64912331204096
20110112T13,276.5553485438384
20110112T14,276.5826505720627
20110112T15,276.7833689640227
20110112T16,277.0991069016209
20110112T17,277.5288448909126
20110112T18,278.03315215204543
20110112T19,278.3288685367522
20110112T20,278.88967494286385
20110112T21,279.45578842500925
20110112T22,280.03681341994417
20110112T23,280.59667568013697
20110113T00,281.09860429137393
20110113T01,281.43828140713885
20110113T02,281.6588617621573
20110113T03,281.7684346488395
20110113T04,281.8006761751423
20110113T05,281.8020340229319
20110113T06,281.75582558061046
20110113T07,282.32951277260497
20110113T08,282.4225881981487
20110113T09,282.48811943757323
20110113T10,282.578695075282
20110113T11,282.68855877500147
20110113T12,282.7979758179337
20110113T13,282.8218457278003
20110113T14,282.8456350802666
20110113T15,282.8157998007504
20110113T16,282.7405476016275
20110113T17,282.69363509145626
20110113T18,282.60393560144075
20110113T19,283.0018009997451
20110113T20,282.84008603332853
20110113T21,282.6329091537558
20110113T22,282.469974339063
20110113T23,282.3302235485678
20110114T00,282.20322201285495
20110114T01,282.11125341321934
20110114T02,282.0160630372893
20110114T03,281.87231010081985
20110114T04,281.6366287962032
20110114T05,281.2977732262141
20110114T06,280.89760405359385
20110114T07,281.1553766025126
20110114T08,280.8671757819412
20110114T09,280.93095183344195
20110114T10,281.13886250323486
20110114T11,281.33363137091396
20110114T12,281.72239774031357
20110114T13,282.00753937131134
20110114T14,282.1079924128855
20110114T15,282.02360778539844
20110114T16,281.7833906696791
20110114T17,281.5134008501992
20110114T18,281.28138536413246
20110114T19,281.5672514181301
20110114T20,281.32955272509935
20110114T21,281.22484563091376
20110114T22,281.06717604230766
20110114T23,280.80612681744117
20110115T00,280.5568425600156
20110115T01,280.3473039310493
20110115T02,280.2370682505893
20110115T03,280.1714212975438
20110115T04,280.0545420700614
20110115T05,279.9054113477099
20110115T06,279.75507196694525
20110115T07,279.4574952861379
20110115T08,279.2690514791364
20110115T09,279.21437721098397
20110115T10,279.3683647936132
20110115T11,279.6278794945904
20110115T12,279.95661855449447
20110115T13,280.13214092619114
20110115T14,280.0935972388434
20110115T15,280.0349886644787
20110115T16,279.48907949561925
20110115T17,279.09148690935723
20110115T18,278.8529872487003
20110115T19,278.7900819452436
20110115T20,278.40909604413827
20110115T21,278.0765063976216
20110115T22,277.70142587352564
20110115T23,277.40591338618873
20110116T00,277.1526152180034
20110116T01,276.8686608182397
20110116T02,276.730943620954
20110116T03,276.5119929266412
20110116T04,276.2071996572852
20110116T05,276.2137905990075
20110116T06,276.0857833227296
20110116T07,277.05781512290866
20110116T08,277.1886029291887
20110116T09,277.8007342351372
20110116T10,279.2717564453741
20110116T11,280.2077768849455
20110116T12,280.8075989093195
20110116T13,281.19449396920623
20110116T14,281.32826550384505
20110116T15,280.8877274916686
20110116T16,279.510687954847
20110116T17,278.06305072045035
20110116T18,277.0381382724679
20110116T19,276.6405034086348
20110116T20,276.16278314959806
20110116T21,275.8045722790535
20110116T22,275.5720557000221
20110116T23,275.391133739843
20110117T00,275.2032674103145
20110117T01,274.9832167137044
20110117T02,274.64401503346636
20110117T03,274.2328031710448
20110117T04,273.8252832426061
20110117T05,273.47344080265066
20110117T06,273.3494538158428
20110117T07,273.38404619547936
20110117T08,273.769499639018
20110117T09,275.5938812198162
20110117T10,277.7090743341605
20110117T11,279.0490552061221
20110117T12,279.98455483507234
20110117T13,280.4147244153068
20110117T14,280.5802579037353
20110117T15,280.32768033472246
20110117T16,279.73260043541666
20110117T17,279.23881291846874
20110117T18,279.1698890985096
20110117T19,278.5587829557295
20110117T20,278.63069777262575
20110117T21,278.90085638862024
20110117T22,279.03414595742015
20110117T23,279.12157479841915
20110118T00,279.13099781494554
20110118T01,279.2108327332901
20110118T02,279.3023690741283
20110118T03,279.2911658162507
20110118T04,279.17671339858583
20110118T05,279.0584803722436
20110118T06,278.91166070429523
20110118T07,279.0804228708569
20110118T08,278.80488340589176
20110118T09,279.04050571006155
20110118T10,279.7636418790903
20110118T11,280.24319071629736
20110118T12,280.66947060016815
20110118T13,280.61343535223654
20110118T14,280.4441401253392
20110118T15,279.91151207192127
20110118T16,279.2994684669225
20110118T17,278.82589931876845
20110118T18,278.41758083169304
20110118T19,277.7572414901835
20110118T20,277.2627820104559
20110118T21,277.1261816624615
20110118T22,276.7821510377844
20110118T23,276.4214014103362
20110119T00,276.0712455744479
20110119T01,275.6878195673418
20110119T02,275.3041172746654
20110119T03,275.02100146790565
20110119T04,274.69590847547033
20110119T05,274.46993847744153
20110119T06,274.2461349403152
20110119T07,274.55710954395084
20110119T08,274.59254244332817
20110119T09,274.7460998371419
20110119T10,275.1552331245041
20110119T11,275.73248806164924
20110119T12,276.2696710794068
20110119T13,276.6175410266454
20110119T14,276.4959622043792
20110119T15,276.14146653995755
20110119T16,275.2214152037557
20110119T17,274.2873105365855
20110119T18,273.6660629730546
20110119T19,273.23802035649743
20110119T20,272.8752182641194
20110119T21,272.52727572317696
20110119T22,272.52015145172373
20110119T23,272.65021012493503
20110120T00,272.5952865506679
20110120T01,272.8376513610087
20110120T02,272.85456845595684
20110120T03,272.91872811865585
20110120T04,272.84326851208704
20110120T05,272.65731222367737
20110120T06,272.4173611346627
20110120T07,272.9331446654404
20110120T08,272.8790705215973
20110120T09,273.27010226495395
20110120T10,273.7807701512635
20110120T11,274.2102479302961
20110120T12,274.72357316036437
20110120T13,274.91042905713846
20110120T14,274.8645673685869
20110120T15,274.54589420897463
20110120T16,273.72970225984096
20110120T17,273.08555420403235
20110120T18,272.7340495531696
20110120T19,272.2669894306975
20110120T20,272.0680197775951
20110120T21,271.84094291484325
20110120T22,271.70839394402736
20110120T23,271.72778598412253
20110121T00,271.5842171421732
20110121T01,271.30631131460086
20110121T02,271.12284247242366
20110121T03,270.7557352137904
20110121T04,270.6464217245083
20110121T05,270.51671246765164
20110121T06,270.352232816097
20110121T07,270.77557523077223
20110121T08,270.74996834717854
20110121T09,271.1347359002655
20110121T10,271.6128000532779
20110121T11,272.1897078451557
20110121T12,272.8703282796246
20110121T13,273.24687466069076
20110121T14,273.327589887719
20110121T15,273.0959651287714
20110121T16,272.29184265982724
20110121T17,271.55939712913494
20110121T18,271.19498079355765
20110121T19,271.0648440062928
20110121T20,270.86365771348727
20110121T21,270.99886110041854
20110121T22,271.0083743687183
20110121T23,271.1008717383924
20110122T00,271.1788842666494
20110122T01,271.2488824457044
20110122T02,271.2714220175796
20110122T03,271.3550016425755
20110122T04,271.33705533462626
20110122T05,271.39397011879373
20110122T06,271.33214303613806
20110122T07,271.3732755551397
20110122T08,271.3317289063517
20110122T09,271.8805255470746
20110122T10,272.38519974254876
20110122T11,272.8971318850777
20110122T12,273.0915466444676
20110122T13,273.46040355112797
20110122T14,273.58994557228823
20110122T15,273.4296555554771
20110122T16,272.8026398323872
20110122T17,272.01354279897765
20110122T18,271.4251599070979
20110122T19,270.8999846136237
20110122T20,270.6532938117032
20110122T21,270.48655178119094
20110122T22,270.31982972676894
20110122T23,270.19442883334267
20110123T00,269.9718320339487
20110123T01,269.93427798121064
20110123T02,269.9050902422868
20110123T03,270.02681930333597
20110123T04,270.29622553600933
20110123T05,270.32053378163783
20110123T06,270.6001209286246
20110123T07,270.48784881944255
20110123T08,270.78854940346184
20110123T09,271.6972367420459
20110123T10,272.65440165058993
20110123T11,273.58094111404444
20110123T12,274.1498466495486
20110123T13,274.5255124388566
20110123T14,274.6676444794157
20110123T15,274.5389217432719
20110123T16,273.9784041077546
20110123T17,273.4096580236938
20110123T18,273.24218217587253
20110123T19,273.2184299389426
20110123T20,273.2555859692005
20110123T21,273.31859516445536
20110123T22,273.3869187155501
20110123T23,273.4075574305201
20110124T00,273.49408771734994
20110124T01,273.6065961593758
20110124T02,273.59216870015774
20110124T03,273.6117205265651
20110124T04,273.61770984088787
20110124T05,273.5898931536023
20110124T06,273.4685657170667
20110124T07,273.34902182084585
20110124T08,273.4310134848452
20110124T09,273.9450248789173
20110124T10,274.5761857743831
20110124T11,275.21907502345806
20110124T12,275.5614903409939
20110124T13,275.69090011423475
20110124T14,275.77095429705065
20110124T15,275.61287349583193
20110124T16,275.08196577715313
20110124T17,274.61372444148543
20110124T18,274.1910817731789
20110124T19,274.1993116303428
20110124T20,274.00021405062415
20110124T21,273.841356893817
20110124T22,273.66619243383025
20110124T23,273.3179365754265
20110125T00,272.91863427178225
20110125T01,272.74912026443684
20110125T02,272.71298869656846
20110125T03,272.6566580562091
20110125T04,272.58968938717993
20110125T05,272.49600465730117
20110125T06,272.4356800636271
20110125T07,272.1641026376908
20110125T08,272.23829219066147
20110125T09,272.71756349191327
20110125T10,273.33306388548226
20110125T11,274.0692279806775
20110125T12,274.55996531782796
20110125T13,274.9740462133274
20110125T14,274.8489447334001
20110125T15,274.74204365196687
20110125T16,274.5596048728261
20110125T17,274.31424073499323
20110125T18,274.16873179055074
20110125T19,274.36200567597785
20110125T20,274.2893955798433
20110125T21,274.24993482707964
20110125T22,274.2076627423642
20110125T23,274.14810872839877
20110126T00,274.09109605235307
20110126T01,274.09441567736235
20110126T02,274.1091112749586
20110126T03,274.15081127027327
20110126T04,274.1900889667326
20110126T05,274.1658448557167
20110126T06,274.0580417684252
20110126T07,274.29571603233944
20110126T08,274.20011834552
20110126T09,274.33859448722734
20110126T10,274.502463457598
20110126T11,274.80640183922856
20110126T12,275.0658465908062
20110126T13,275.0664520586115
20110126T14,274.9367274402924
20110126T15,274.70481061943167
20110126T16,274.23455894131575
20110126T17,273.91961927878464
20110126T18,273.70573993176953
20110126T19,273.18436623491175
20110126T20,272.8737345123888
20110126T21,272.5783093455554
20110126T22,272.3430949326054
20110126T23,272.0953787569526
20110127T00,271.7945921786848
20110127T01,271.7061620893327
20110127T02,271.4947109568906
20110127T03,271.2631871525881
20110127T04,270.9948145360002
20110127T05,270.94978537263876
20110127T06,270.9628435082778
20110127T07,271.32087872659645
20110127T08,271.39883126977617
20110127T09,272.1004986162062
20110127T10,272.8304668290468
20110127T11,273.4926807334303
20110127T12,273.8179448335767
20110127T13,274.1240916140824
20110127T14,274.12261700280266
20110127T15,273.95707115701646
20110127T16,273.4594096515457
20110127T17,272.8232637703743
20110127T18,272.32592861850975
20110127T19,271.6526093183177
20110127T20,271.286517002878
20110127T21,270.89132331147647
20110127T22,270.50799397831366
20110127T23,270.2014959914798
20110128T00,269.99794328919455
20110128T01,269.93469576665944
20110128T02,269.9708417892
20110128T03,269.9872450293371
20110128T04,270.08695230715375
20110128T05,270.1857950366107
20110128T06,270.15934352082303
20110128T07,270.57342518532295
20110128T08,270.8022186314206
20110128T09,271.3637606968882
20110128T10,272.0211273251669
20110128T11,272.70069977979534
20110128T12,273.22333264572296
20110128T13,273.45255300616543
20110128T14,273.6964042786272
20110128T15,273.6100616791801
20110128T16,273.3595680278174
20110128T17,272.8136630547695
20110128T18,272.2074212537619
20110128T19,271.7780992301022
20110128T20,271.4947884423769
20110128T21,271.34341583669595
20110128T22,271.0764482438581
20110128T23,270.68703531394885
20110129T00,270.3009982950224
20110129T01,269.86858064700755
20110129T02,269.4536782608636
20110129T03,269.1591618711718
20110129T04,268.82876195429566
20110129T05,268.53934772747175
20110129T06,268.3392486757465
20110129T07,268.3510100719967
20110129T08,268.4740000866415
20110129T09,269.3967086678431
20110129T10,270.781756222314
20110129T11,272.11489926265614
20110129T12,273.02964875759795
20110129T13,273.5318979721567
20110129T14,273.5923924939354
20110129T15,273.2503845451125
20110129T16,272.18007853432016
20110129T17,270.8750534699899
20110129T18,270.16295236167616
20110129T19,269.53241689414875
20110129T20,269.0693835551035
20110129T21,268.69565040690514
20110129T22,268.42717939778686
20110129T23,268.2274801288624
20110130T00,268.10646524419104
20110130T01,268.03322717366893
